author	author_gender	Count
Hubbard, William (1622-1704)	ambiguous	    5
Hubberthorn, Richard (1628-1662)	ambiguous	    3
Hubbock, William (1560-NA)	ambiguous	    2
Hubert, Francis (NA-1629)	ambiguous	    4
Huddesford, George (1749-1809)	ambiguous	    3
Huddesford, William (1732-1772)	ambiguous	    1
Huddleston, Ferdinando	NA	    1
Hudson, Joseph (1719-1811)	ambiguous	    1
Hudson, Michael (1605-1648)	NA	    2
Hudson, Samuel	NA	    1
Hudson, Thomas (1765-NA)	NA	    1
Huet, Pierre-daniel (1630-1721)	NA	    5
Huggins, John (1693-NA)	NA	    1
Hughes,  (1793-NA)	male	    2
Hughes, George (1603-1667)	ambiguous	    1
Hughes, John (1677-1720)	NA	    2
Hughes, Lewes (1620-NA)	male	    2
Hughes, Michael	NA	    1
Hughes, Obadiah (1695-1751)	male	    1
Hughes, Rice	NA	    1
Hugo, Herman (1588-1629)	NA	    2
Hull, William (1753-1825)	ambiguous	    1
Humbie, A	NA	    1
Hume, David (1560-1630)	ambiguous	    6
Hume, David (1711-1776)	ambiguous	   62
Humfrey, John (1621-1719)	NA	    8
Humphreys, Daniel (1740-1827)	ambiguous	    1
Humphreys, David (1689-1740)	ambiguous	    1
Humphreys, David (1752-1818)	ambiguous	    9
Hungerford, Edward (1596-1648)	NA	    1
Hunscot, Joseph	ambiguous	    1
Hunter, Henry (1741-1802)	ambiguous	    4
Hunter, John (1738-1821)	NA	    4
Hunter, William (1755-1812)	ambiguous	    2
Hunt, Holloway Whitfield (1769-1858)	NA	    1
Huntington, Enoch (1739-1809)	NA	    1
Huntington, Joseph (1735-1794)	ambiguous	    1
Huntington, Robert	ambiguous	    3
Huntington, William (1745-1813)	ambiguous	    4
Hunt, Isaac (1742-1809)	NA	    4
Hunt, James	NA	    3
Hunt, Jeremiah (1678-1744)	NA	    2
Huntley, Lewis Gordon (NA-1653)	ambiguous	    1
Huntly, George Gordon (NA-1649)	ambiguous	    2
Hunton, Samuel	NA	    2
Hunt, Raphael	ambiguous	    1
Hunt, Rowland	male	    1
Hunt, Thomas (1627-1688)	NA	    2
Hunt, William	ambiguous	    1
Hurault, Michel (NA-1592)	ambiguous	    4
Hurdis, James (1763-1801)	NA	    2
Hurd, Richard (1720-1808)	ambiguous	    8
Hurrion, John (1676-1731)	NA	    1
Hurrion, John (1705-1750)	NA	    1
Hursey, Roger	NA	    1
Hurtado De Mendoza, Antonio (1586-1644)	NA	    1
Hurt, John (1752-1824)	NA	    1
Hurtley, Thomas	NA	    1
Husbands, Hermon (1724-1795)	ambiguous	    3
Huske, Ellis (1700-1755)	ambiguous	    5
Hussey, John	NA	    1
Hutcheson, Archibald (1659-1740)	NA	    4
Hutchesson, Mann	NA	    1
Hutchins, John (1698-1773)	NA	    2
Hutchinson, Francis (1661-1739)	ambiguous	    5
Hutchinson, John (1674-1737)	NA	    1
Hutchinson, Richard	ambiguous	    2
Hutchinson, Thomas (1711-1780)	NA	   17
Hutchinson, William (1676-1679)	ambiguous	    1
Hutchinson, William (1732-1814)	ambiguous	    4
Hutchins, Thomas (1730-1789)	NA	    1
Hutton, Charles (1653-NA)	ambiguous	    1
Hutton, William (1723-1815)	ambiguous	    6
Hyde, Edward (1607-1659)	NA	    1
Hyde, Henry (1606-1651)	ambiguous	    2
Hyde, Thomas (1636-1703)	NA	    1
Hyword, Abel	ambiguous	    1
I, 	NA	   24
I,  (1555-NA)	NA	    1
I,  (1602-NA)	NA	    1
I,  (1621-NA)	NA	    1
I,  (1626-NA)	NA	    2
Ibbetson, James (1755-1790)	NA	    4
Ibbot, Benjamin (1680-1725)	ambiguous	    1
Ibeson, James	NA	    1
Ibn Taghrībirdī, Abū Al-maḥāsin Yūsuf (1411-1470)	NA	    1
Ibrahim,  (1615-1648)	male	    1
Iliff, Edward Henry	ambiguous	    1
Imlay, Gilbert (1754-1828)	NA	    2
Ince, Peter (1615-NA)	NA	    1
Inchiquin, Murrough O'brien (1614-1674)	male	   13
India, Officer (1794-NA)	male	    1
Inett, John (1647-1717)	NA	    1
Ingelo, Nathaniel (1621-1683)	NA	    2
Inglis, Charles (1734-1816)	ambiguous	    3
Ingoldsby, Richard (NA-1759)	ambiguous	    1
Ingoldsby, William (NA-1645)	ambiguous	    1
Innes, James	NA	    1
Innes, Thomas (1662-1744)	NA	    2
Innes, William (1770-1855)	ambiguous	    1
Inn, Gentleman	NA	    1
Innocent,  (1611-1689)	male	    1
Innocent,  (1615-1700)	male	    1
Ireland, 	ambiguous	    4
Ireland, Thomas	NA	    1
Irvine, John	NA	    1
Irwin, Eyles (1751-1817)	male	    2
Isaacson, Henry (1581-1654)	ambiguous	    1
Isidore, 	ambiguous	    2
Ismāʿīl,  (NA-1727)	NA	    1
Isocrates, 	male	    4
Israel, Manasseh (1604-1657)	NA	    5
Isselt, Michael Von (NA-1597)	ambiguous	    1
Italianite, Ante	NA	    1
Ivernois, Francis D' (1757-1842)	ambiguous	   23
Ivers, Thomas	NA	    1
Ivie, Thomas	NA	    1
Izacke, Richard (1624-1698)	ambiguous	   10
J, 	NA	  125
J,  (1604-1698)	NA	    1
J,  (1636-1700)	NA	    2
J,  (1640-NA)	NA	    4
J,  (1643-NA)	NA	    1
J,  (1646-NA)	NA	    1
J,  (1680-1702)	NA	   12
Jackson, Charles	ambiguous	   10
Jackson, John (1651-1657)	NA	    1
Jackson, John (1686-1763)	NA	    1
Jackson, John (1742-NA)	NA	    3
Jackson, John (1795-1810)	NA	    2
Jackson, John Baptist (1701-1780)	NA	    1
Jackson, Joseph (1702-NA)	ambiguous	    1
Jackson, Nicholas	NA	    1
Jackson, Randle (1757-1837)	ambiguous	    1
Jackson, Richard (1621-1671)	ambiguous	    1
Jackson, William (1730-1803)	ambiguous	    3
Jackson, William (1737-1795)	ambiguous	    1
Jacob, Edward (1710-1788)	NA	    1
Jacob, Giles (1686-1744)	male	    1
Jacob, John (1598-1666)	NA	    1
Jacob, Joseph (1667-1722)	ambiguous	    3
Jacob, Stephen (1755-1817)	NA	    1
Jacotius, Desiderius	male	    1
James,  (1473-1513)	NA	    1
James,  (1566-1625)	NA	    7
James,  (1633-1701)	NA	   28
James,  (1688-1766)	NA	    7
James, Charles (NA-1821)	ambiguous	    2
James, Elinor (1645-1719)	NA	   15
Jameson, John	NA	    1
Jameson, William (1689-1720)	ambiguous	    2
James, Thomas (NA-1782)	NA	    1
Jamison, David (1660-1739)	ambiguous	    1
Jarratt, Devereux (1733-1801)	male	    4
Jeanes, Henry (1611-1662)	ambiguous	    2
Jebb, Ann (1735-1812)	NA	    1
Jebb, Richard (1766-1834)	ambiguous	    4
Jefferson, Thomas (1743-1826)	NA	    2
Jefferys, Thomas (NA-1771)	NA	    6
Jeffery, Thomas (1700-1728)	NA	    1
Jeffreys, George (1645-1689)	ambiguous	    5
Jemmat, William (1596-1678)	ambiguous	    2
Jenings, Edmund (1731-1819)	NA	    5
Jenkes, Edward	NA	    1
Jenkin, Robert (1656-1727)	ambiguous	    7
Jenkins, David (1582-1663)	ambiguous	   31
Jenkins, Griffin	ambiguous	    1
Jenkins, Joseph (1702-1736)	ambiguous	    1
Jenkins, Joseph (1743-1819)	ambiguous	    1
Jenkinson, William	ambiguous	    1
Jenks, William	ambiguous	    1
Jenkyn, William (1613-1685)	ambiguous	    6
Jenney, Henry (1608-NA)	ambiguous	    1
Jennings, Richard Downing	ambiguous	    1
Jenyns, Soame (1704-1787)	NA	   11
Jephson, Michael	NA	    1
Jephson, Robert (1736-1803)	ambiguous	    3
Jerningham,  (1737-1812)	NA	    1
Jerome, Stephen (1604-1650)	NA	    1
Jervis, John Jervis White (1766-1830)	male	    2
Jervis, William	ambiguous	    1
Jesland, Thomas	NA	    1
Jesse, William (1737-1814)	ambiguous	    2
Jessey, Henry (1603-1663)	ambiguous	    2
Jessop, Constantine (1602-1658)	ambiguous	    1
Jessop, William (1745-1814)	ambiguous	    2
Jewel, John (1522-1571)	NA	    1
Jingle, Bob	NA	    1
J k d t, 	NA	    1
J,  (NA-1665)	NA	    2
Joceline, Nathaniel	NA	    1
John, 	NA	    2
John,  (1386-1456)	NA	    1
John,  (1629-1696)	NA	    7
Johnsen, H	NA	    1
Johnson,  (1730-1810)	NA	    2
Johnson,  (1793-1810)	NA	    1
Johnson, Anthony	NA	    2
Johnson, Edward (1599-1672)	NA	    1
Johnson, Guy (1740-1788)	ambiguous	    1
Johnson, James	NA	    1
Johnson, John (1662-1725)	NA	    1
Johnson, John I	NA	    1
Johnson, Joseph (1738-1809)	ambiguous	    1
Johnson, R (1734-1793)	NA	   24
Johnson, Richard (1573-1659)	ambiguous	    4
Johnson, Robert (1586-1626)	ambiguous	    6
Johnson, Samuel (1649-1703)	NA	    8
Johnson, Samuel (1696-1772)	NA	    1
Johnson, Samuel (1709-1784)	NA	   10
Johnson, Stephen	NA	    1
Johnsons, Thomas	NA	    1
Johnson, Thomas (1788-NA)	NA	    3
Johnson, William	ambiguous	    1
Johnson, William (1715-1774)	ambiguous	    2
Johnson, William (1760-1845)	ambiguous	    8
Johnstone, George (1730-1787)	ambiguous	    2
Johnston, James (1643-1737)	NA	    1
Johnston, James (1655-1737)	NA	    1
Johnston, John (1570-1611)	NA	    2
Johnston, Nathaniel (1627-1705)	NA	    1
Johnston, Robert (1567-1639)	ambiguous	    4
Johnstoun, Arch	male	    1
Johnstoun, Arthur (1587-1641)	NA	    2
Joly, Guy (NA-1678)	ambiguous	    3
Jones, 	NA	    1
Jones, Adam	ambiguous	    1
Jones, Bassett	ambiguous	    1
Jones, Benjamin (1754-NA)	ambiguous	    1
Jones, D (1676-1720)	NA	   31
Jones, Daniel	ambiguous	    1
Jones, David (1676-1720)	ambiguous	    1
Jones, David (1736-1820)	ambiguous	    1
Jones, E	NA	    1
Jones, Edward (1752-1824)	NA	    1
Jones, Edward (1771-1831)	NA	    1
Jones, Henry (1605-1682)	ambiguous	    4
Jones, Isaac	NA	    1
Jones, J	NA	    1
Jones, James (1683-1684)	NA	    1
Jones, John (1645-1709)	NA	    3
Jones, John (1700-1770)	NA	    1
Jones, John (1768-1827)	NA	    1
Jones, John (1786-1827)	NA	    5
Jones, John Paul (1747-1792)	ambiguous	    2
Jones, Lewis Tobias	ambiguous	    1
Jones, Michael (NA-1649)	NA	    3
Jones, Robert	ambiguous	    1
Jones, Stephen (1763-1827)	NA	    2
Jones, Thomas (1622-1682)	NA	    2
Jones, William	ambiguous	    2
Jones, William (1631-1682)	ambiguous	    1
Jones, William (1726-1800)	ambiguous	   14
Jones, William (1746-1794)	ambiguous	    3
Jonghe, Ellert De	ambiguous	    1
Jonson, Ben (1573-1637)	ambiguous	    1
Jordan, Camille (1771-1821)	ambiguous	    1
Jordan, Thomas (1612-1685)	NA	   23
Jortin, John (1698-1770)	NA	    7
Joseph,  (1741-1790)	ambiguous	    4
Josephus, Flavius	NA	   82
Jourdan, Jean-baptiste (1762-1833)	male	    2
Jourgniac Saint-méard, François De (1745-1827)	ambiguous	    1
Jourgniac Saint-méard, François De (1745-1827)	ambiguous	    1
Joutel, Henri (1640-1735)	ambiguous	    2
Joyce, George (1647-NA)	ambiguous	    6
Joynes, Clement	ambiguous	    1
Jubbes, John	NA	    1
Judd, Jonathan (1719-1803)	NA	    1
Julian, 	ambiguous	    2
Jung, Philippe	NA	    1
Junior, Heraclitus	NA	    1
Junior, Joyce	ambiguous	    1
Juniper, J	NA	    2
Junius, 	male	    9
Jurieu, Pierre (1637-1713)	NA	    5
Jurin, John	NA	    1
Justice, Alexander	ambiguous	    2
Justin, 	ambiguous	    3
Justinus, Marcus Junianus	NA	    8
Juvenel De Carlencas, Félix De (1679-1760)	ambiguous	    2
Kaempfer, Engelbert (1651-1716)	NA	    4
Kames, Henry Home (1696-1782)	ambiguous	    8
Kane, Richard (1737-NA)	ambiguous	    2
Karl,  (1744-1836)	NA	    1
Kaye, William	ambiguous	    2
Keach, Benjamin (1640-1704)	ambiguous	    1
Kearney, Michael (1733-1814)	NA	    2
Keate, George (1729-1797)	ambiguous	    2
Keate, William (1739-1795)	ambiguous	    1
Keatinge, George (NA-1811)	ambiguous	    1
Keating, Geoffrey (1570-1644)	ambiguous	    6
Keble, Samuel	NA	    1
Keeling, Bartholomew (1720-1778)	male	    1
Keeling, Josias	male	    1
Keith, Alexander (NA-1758)	ambiguous	    1
Keith, George (1639-1716)	ambiguous	    1
Keith, Robert (1681-1757)	ambiguous	    3
Keith, William (1680-1749)	ambiguous	    5
Kellogg, Ezekiel (1732-1785)	ambiguous	    1
Kelton, Arthur	NA	    1
Kempe, William	ambiguous	    1
Kem, Samuel (1604-1670)	NA	    1
Kennedy, Archibald (1685-1763)	NA	    3
Kennedy, David	ambiguous	    1
Kennedy, Matthew	ambiguous	    1
Kennett, Basil (1674-1715)	NA	    1
Kennett, White (1660-1728)	NA	   17
Kennicott, Benjamin (1718-1783)	ambiguous	    1
Kenrick, W (1725-1779)	NA	    1
Kent, Ambrose (1728-1793)	NA	    1
Ken, Thomas (1637-1711)	NA	    2
Kentish, Richard (1730-1792)	ambiguous	    2
Kent, John (1785-NA)	NA	    1
Ker, A	NA	    1
Kerby, Margaret	ambiguous	    1
Ker, George	ambiguous	    5
Ker, Gilbert	NA	    1
Ker, John (1673-1726)	NA	    6
Ker, John (1673-1741)	NA	    1
Kerr, Charles	ambiguous	    2
Kerr, David (1749-1814)	ambiguous	    1
Kerrich, Walter (NA-1803)	ambiguous	    1
Kerr, James	NA	    1
Kersaint, Armand-guy (1742-1793)	NA	    1
Kershaw, James	NA	    1
Keteltas, Abraham (1732-1798)	ambiguous	    3
Kettle, Elizabeth	ambiguous	    1
Keyser, Jan	ambiguous	    1
Khān, Ghulām	NA	    1
Khān, Iradat	NA	    1
Kiffin, William (1616-1701)	ambiguous	    1
Kightley, Edward	NA	    1
Kilborne, Patrick	NA	    1
Kilborn, Robert (1700-1730)	ambiguous	    1
Kilburne, Richard (1605-1678)	ambiguous	    1
Kilburne, William	ambiguous	    1
Kilham, Alexander (1762-1798)	ambiguous	    1
Killam, Margaret (1672-1672)	ambiguous	    2
Killigrew, Henry	ambiguous	    1
Killigrew, William (1606-1695)	ambiguous	    3
Killingworth, Grantham (1699-1778)	NA	    1
Kilner, Dorothy (1755-1836)	NA	    1
Kilvert, Richard (NA-1649)	ambiguous	    1
Kilwarden, Arthur Wolfe (1739-1803)	male	    3
Kimber, Edward (1719-1769)	NA	    1
Kimber, Isaac (1692-1755)	NA	    8
Kimpton, Edward (1765-1813)	NA	    1
Kincaid, Alexander	ambiguous	    2
Kinderslie, Robert	ambiguous	    1
King, Daniel (NA-1664)	ambiguous	    2
King, Edward (1735-1807)	NA	    3
King, Henry (1592-1669)	ambiguous	    1
King, John	NA	    2
King, John Glen (1732-1787)	ambiguous	    1
King, Peter (1669-1734)	NA	    8
King, Samuel (1789-NA)	NA	    1
Kingsbury, Benjamin	ambiguous	    1
Kingston, Richard (1635-NA)	ambiguous	    4
King, William (1650-1729)	ambiguous	   10
King, William (1663-1712)	ambiguous	    6
King, William (1685-1763)	ambiguous	    3
Kinnersley, Thomas (1679-NA)	NA	    1
Kippis, Andrew (1725-1795)	NA	    1
Kirby, John Joshua (1716-1774)	ambiguous	    1
Kirby, Richard (1649-NA)	ambiguous	    3
Kirke, Percy (1646-1691)	ambiguous	    3
Kirkham, William	ambiguous	    1
Kirkpatrick, Robert	ambiguous	    1
Kirk, Robert	ambiguous	    1
Kirkton, James (1628-1699)	NA	   12
Kirle, Robert	ambiguous	    2
Kittermaster, Thomas	NA	    1
Klopstock, Friedrich Gottlieb (1724-1803)	male	    4
Knaggs, Thomas (1661-1724)	NA	    1
Knell, Paul (1615-1664)	ambiguous	    1
Knight, Ellis Cornelia (1757-1837)	ambiguous	    2
Knight, Francis	ambiguous	    2
Knight, John (NA-1718)	NA	    1
Knightley, Alexander (NA-1696)	ambiguous	    1
Knight,  (NA-1838)	male	    1
Knight, R	NA	    1
Knight, Val	ambiguous	    3
Knight, William (1680-1699)	ambiguous	    2
Knolles, Richard (1550-1610)	ambiguous	   12
Knollys, Hanserd (1599-1691)	NA	    1
Knowles, Charles (1704-1777)	ambiguous	    3
Knowles, Thomas (1723-1802)	NA	    1
Knowles, Tobias	NA	    1
Knox, George (1765-1827)	ambiguous	    1
Knox, John (1514-1572)	NA	    7
Knox, John (1720-1790)	NA	    1
Knox, John (NA-1778)	NA	    1
Knox, Thomas (1708-NA)	NA	    1
Knox, Thomas (1771-NA)	NA	    1
Knox, Vicesimus (1752-1821)	NA	    6
Knox, William (1732-1810)	ambiguous	   15
Koffler, John Frederick	NA	    1
Koops, Matthias	male	    4
Krasheninnikov, Stepan Petrovich (1713-1755)	NA	    1
Kristina,  (1626-1689)	ambiguous	    2
Krusinśki, Judas Thaddaeus	male	    1
Krusínski, Judas Thaddaeus	male	    1
Krusiński, Judas Thaddaeus	male	    3
Kuhlmann, Quirin (1651-1689)	male	    1
Kunze, John C (1744-1807)	NA	    2
L,  (1590-1680)	NA	    1
L,  (1625-1680)	NA	    9
Labadie, 	female	    1
Labelye, Charles (1705-1781)	ambiguous	    2
La Bintinaie, Agathon Marie René De	ambiguous	    1
Lablée,  (1751-1841)	NA	    1
La Boëtie, Etienne De	ambiguous	    1
Labrune, Jean De	ambiguous	    1
La Caille, Jean De	ambiguous	    1
La Calprenède, Gaultier De Coste (NA-1663)	ambiguous	    3
La Chalotais, Louis-rené De Caradeuc De (1701-1785)	ambiguous	    1
Lackington, James (1746-1815)	NA	    7
Lacombe, Jacques (1724-1811)	ambiguous	    1
La Condamine, Charles-marie De (1701-1774)	ambiguous	    1
La Croix, De (NA-1704)	ambiguous	    2
La Croix, Joh Friedrich Guillus	male	    1
Lacroze, Jean Cornand De (NA-1705)	ambiguous	    2
Lactantius, 	NA	    2
Lacy, Margaret	ambiguous	    1
Ladd, Joseph Brown (1764-1786)	ambiguous	    1
Lady, 	female	    3
La Fare, Charles-auguste (1644-1712)	NA	    1
La Fayette, Marie Joseph Paul Roche Yves Gilbert Du Motier (1757-1834)	ambiguous	    1
La Fin, Charles De	ambiguous	    1
La Harpe, Jean-françois De (1739-1803)	ambiguous	    1
Lahontan, Louis Armand De Lom D'arce (1666-1715)	ambiguous	    3
Lally-tolendal, Trophime-gérard (1751-1830)	NA	    2
Lally-tolendal, Trophime-gerard (1751-1830)	NA	    1
Lally-tolendal, Trophime-gérard (1751-1830)	NA	    7
Lally-tolendal, Trophime-grard (1751-1830)	NA	    1
Lally Tollendal, Thomas Arthur De	ambiguous	    1
La Loubère, Simon De (1642-1729)	ambiguous	    1
La Marche, Jean François De (1729-1806)	ambiguous	    1
La Martelière, Pierre De (NA-1631)	ambiguous	    2
Lambarde, William (1536-1601)	ambiguous	    6
Lambe, Robert (1712-1795)	ambiguous	    1
Lambert, John (1619-1683)	NA	    9
Lambert, Ralph (1665-1731)	ambiguous	    2
Lambert, Thomas (1616-1694)	NA	    1
Lamotte, Charles	ambiguous	    3
La Motte, Jeanne De Saint-rémy De Valois (1756-1791)	ambiguous	    4
La Motte, Philémon De	ambiguous	    2
La Motte, Yves-joseph	NA	    3
La Mottraye, Aubry De (1674-1743)	ambiguous	    1
Lamplugh, Thomas (1615-1691)	NA	    1
Lancton, Thomas	NA	    3
Landais, Peter (1731-1820)	NA	    2
Lander, Thomas	NA	    1
Laneham, Robert	ambiguous	    1
Lane, John	NA	    2
Lane, Thomas (1652-1709)	NA	    1
Langbaine, Gerard (1609-1658)	ambiguous	    5
Langbaine, Gerard (1656-1692)	ambiguous	    2
Langdale, Marmaduke (1598-1661)	male	    7
Langdon, Samuel (1723-1797)	NA	    1
Langford, John	NA	    1
Langhorne, Daniel (NA-1681)	ambiguous	    5
Langhorne, Richard (1654-1679)	ambiguous	    4
Langley, Thomas	NA	    1
Langley, William (1610-NA)	ambiguous	    1
Langrish, Hercules	male	    1
Languet, Hubert (1518-1581)	ambiguous	    1
Langwith, Benjamin (1684-1743)	ambiguous	    1
Lanjuinais, Joseph (NA-1808)	ambiguous	    2
La Noue, François De (1531-1591)	ambiguous	    3
Lansdowne, George Granville (1667-1735)	ambiguous	    2
Lansdowne, William Petty (1737-1805)	ambiguous	    2
Lanseter, John	NA	    1
La Pilonnière, François De (1680-NA)	ambiguous	    2
La Place, Pierre De (1520-1572)	ambiguous	    1
La Popelinière, Lancelot-voisin (1541-1608)	NA	    1
Lardner, James (1670-NA)	NA	    1
Lardner, Nathaniel (1684-1768)	NA	    4
Larkins, William	ambiguous	    1
La Rochefoucauld, François (1613-1680)	NA	    1
Larrey, Isaac De (1638-1719)	ambiguous	    3
Larroque, Matthieu De (1619-1684)	ambiguous	    2
Lathbury, Thomas (1650-NA)	NA	    1
Lathrop, John (1740-1816)	NA	    5
Latocnaye, 	NA	    1
Latocnaye, De	ambiguous	    1
La Touche, James Digges (1709-NA)	NA	    2
La Tour, Filliberto Sallier De	ambiguous	    2
Lattin, Patrick	NA	    3
Lauderdale, James Maitland (1759-1839)	ambiguous	    2
Laudonnière, René Goulaine De	ambiguous	    1
Laud, William (1573-1645)	ambiguous	    4
Laugharne, Rowland (NA-1676)	male	    5
Laughton, George (1736-1800)	ambiguous	    1
Launoy, Jean De (1603-1678)	ambiguous	    1
Laurence, R (1670-1736)	NA	    2
Lavallée, Joseph (1747-1816)	ambiguous	    2
Lavater, Johann Caspar (1741-1801)	ambiguous	    9
Lawcey, William	ambiguous	    1
Law, John (1671-1729)	NA	    2
Lawmind, Abraham	ambiguous	    1
Lawrence, George (1615-1695)	ambiguous	    1
Lawrence, Henry (1600-1664)	ambiguous	    1
Lawrence, John (1753-1839)	NA	    3
Lawrence, Richard (NA-1684)	ambiguous	    3
Lawrence, Thomas (1645-1714)	NA	    1
Lawrie, John	NA	    1
Lawson, Deodat	NA	    2
Lawson, John (NA-1665)	NA	    6
Lawton, Charlwood (1660-1721)	NA	    3
Law, William (1686-1761)	ambiguous	    4
Leach, Edmund	NA	    1
Leach, William	ambiguous	    4
Leacock, John	NA	    3
Leader, Nicholas Philpot (NA-1836)	NA	    3
Leake, Stephen Martin (1702-1773)	ambiguous	    1
Leaming, Jeremiah (1717-1804)	NA	    2
Learned, Lydia (1730-1792)	NA	    1
Le Barbier, J L (1740-NA)	NA	    1
Le Bossu, René (1631-1680)	NA	    1
Le Challeux, Nicolas	NA	    1
Lechford, Thomas (1590-1644)	NA	    2
Le Clerc, Daniel (1652-1728)	ambiguous	    2
Le Clerc, Jean (1657-1736)	ambiguous	    7
L'écluse Des Loges, Pierre Mathurin De (1716-1783)	ambiguous	   17
Le Courayer, Pierre François (1681-1776)	NA	    1
Le Couteur, John (1761-1835)	NA	    1
Lediard, Thomas (1685-1743)	NA	    3
Ledwich, Edward (1738-1823)	NA	    2
Lee, Andrew (1745-1832)	NA	    1
Lee, Arthur (1740-1792)	NA	    8
Lee, Charles (1731-1782)	ambiguous	   14
Leech, Benjamin	ambiguous	    1
Leech, John	NA	    1
Leeds, Peregrine Osborne (1658-1729)	ambiguous	    1
Leeds, Thomas Osborne (1631-1712)	NA	   12
Lee, Jonathan (1718-1788)	NA	    1
Lee, Obadiah (1637-1700)	male	    1
Lee, Richard (1639-1678)	ambiguous	    1
Lefèvre, Raoul (1460-NA)	male	    9
Le Gendre, Louis (1655-1733)	ambiguous	    1
Leggett, Richard	ambiguous	    2
Legion, 	NA	    1
Le Grand, Antoine (NA-1699)	ambiguous	    1
Legras,  (1752-1824)	male	    1
Le Grosse, Robert	ambiguous	    1
Leicester, John	NA	    1
Leicester, Philip Sidney (1619-1698)	ambiguous	    1
Leicester, Robert Dudley (1532-1588)	ambiguous	    2
Leicester, Robert Sidney (1595-1677)	ambiguous	    2
Leigh, Edward (1602-1671)	NA	    6
Leigh, Egerton (1733-1788)	male	    1
Leighton, Alexander (1568-1649)	ambiguous	    1
Leighton, Elisha (NA-1685)	ambiguous	    1
Leighton, Robert (1611-1684)	ambiguous	    1
Leigh, William (1748-1787)	ambiguous	    1
Leisler, Jacob (NA-1691)	NA	    1
Leith, Patrick (NA-1647)	NA	    1
Lejeune, J	NA	    1
Le Laboureur, Jean (1623-1675)	ambiguous	    3
Leland, John (1691-1766)	NA	   10
Leland, John (1754-1841)	NA	    4
Leland, Thomas (1722-1785)	NA	   10
Leman, Tanfield (1714-1762)	NA	    1
Le Marchant, William	ambiguous	    2
Le Mercier, Andrew (1692-1763)	NA	    2
Le Mercier, Magdalen	NA	    1
Le Mesurier, Havilland (1758-1806)	female	    4
Le Moine, Abraham (NA-1757)	ambiguous	    1
Lemoine, Henry (1756-1812)	ambiguous	    1
Lendrum, John	NA	    1
Le Neve, John (1679-1741)	NA	    2
Le Noble, Eustache (1643-1711)	male	    1
Lenthall, John	NA	    2
Lenthall, William (1591-1662)	ambiguous	   18
Leonard, Abiel (1740-1777)	NA	    1
Leonard, Daniel (1740-1829)	ambiguous	    5
Leonardo Y Argensola, Bartolomé (1562-1631)	NA	    1
Leopold,  (1640-1705)	male	    4
Le Petit, Jean François (1546-1615)	ambiguous	    3
Le Pointe, Thomas	NA	    3
Le Ragois, Claude	ambiguous	    2
Leroy, Louis (NA-1577)	ambiguous	    1
Le Scène-desmaisons, Jacques (1750-1808)	ambiguous	    1
Lesdiguières, François De Bonne (1543-1626)	ambiguous	    1
Leslie, Charles (1650-1722)	ambiguous	   40
Leslie, Henry (1580-1661)	ambiguous	    1
Leslie, John (1527-1596)	NA	    2
Leslie, William Lewis	ambiguous	    1
Lestock, Richard (1679-1746)	ambiguous	    7
L'estrange, Hamon (1583-1654)	male	    1
L'estrange, Hamon (1605-1660)	male	    4
L'estrange, Roger (1616-1704)	NA	   59
Leti, Gregorio (1630-1701)	NA	    9
Lettsom, John Coakley (1744-1815)	male	    2
Le Vassor, Michel (1646-1718)	ambiguous	    5
Leveck, Joseph	ambiguous	    1
Leven, Alexander Leslie (1580-1661)	ambiguous	    5
Lever, Christopher (1627-NA)	ambiguous	    1
Levingston, Thomas	NA	    1
Levitt, William	ambiguous	    1
Levy, Aaron (1742-1815)	NA	    1
Le White, Thomas	NA	    2
Lewis, John (1702-1747)	NA	    1
Lewis, John (NA-1747)	NA	   10
Lewis, Paul	ambiguous	    1
Lewis, Richard	ambiguous	    1
Lewis, Thomas (1689-1749)	NA	    3
Lewis, William (1708-1781)	ambiguous	    5
Leyburn, George (1593-1677)	ambiguous	    3
Leycester, Peter (1614-1678)	NA	    1
Ley, John (1583-1662)	NA	    7
Ley, William (1621-NA)	ambiguous	    1
Lidenius, John Abraham	ambiguous	    1
Lightfoote, Robert (1666-1726)	ambiguous	    1
Lightfoot, John (1602-1675)	NA	    3
Lightfoot, William	ambiguous	    1
Lilburne, Elizabeth	ambiguous	    1
Lilburne, George	ambiguous	    1
Lilburne, John (1614-1657)	NA	   63
Lilburne, Robert (1613-1665)	ambiguous	    6
Lilly, William (1602-1675)	ambiguous	   17
Limborch, Philippus Van (1633-1712)	ambiguous	    3
Limerick, Euphemia Maria Dungan (NA-1703)	ambiguous	    1
Limerick, Thomas Dongan (1634-1715)	NA	    1
Limerick, Thomas Dungan (1634-1715)	male	    1
Lind, James (1716-1794)	NA	    2
Lind, John (1737-1781)	NA	    2
Lindsay, David (1490-1555)	ambiguous	    2
Lindsay, David (1490-1641)	ambiguous	    1
Lindsay, John (1686-1768)	NA	    6
Lindsay, Robert (1500-1565)	ambiguous	    3
Lindsay, W C	NA	    1
Lindsey,  (1774-NA)	ambiguous	    2
Lindsey, Major	ambiguous	    1
Lindsey, Montague Bertie (1608-1666)	ambiguous	    2
Lindsey, Theophilus (1723-1808)	NA	    3
Lineall, John	NA	    1
Lingard, John (1695-NA)	NA	    1
Lingham, John	NA	    1
Linguet, Simon Nicolas Henri (1736-1794)	ambiguous	    9
