original	polished	Count
[Madras]	London	    1
Calcutta [India] :bprinted by James White	Carmarthen	    1
Halifax [England]	La rochelle	    1
Montreal [Quebec]	London	    1
Newcastle [upon-Tyne, England]	London	    1
[London England]	London	    1
Newcastle Upon Tyne [England]	London	    1
Boston, [Mass.]	Bristol	    1
Montego-Bay [Jamaica]	Plymouth	    1
[Bridgetown? Barbados]	Burton	    1
Dublin [Ireland	Basel	    1
Gateside [Gateshead, Co. Durham, England]	The Hague	    1
London and Westminster [England]	Martinsburg va	    1
Edinburgh, Scotland	Exeter	    1
[Carmarthen, Wales]	Cheshire Ct	    1
[Belfast, Northern Ireland	Bolton	    1
[Londonderry, Ireland]	Boston Ma	    1
Maidstone [England]	Paris KY	    1
Chelmsford [England]	Litchfield Ct	    1
London, England	London	    1
London [England] printed	Medford Ma	    1
Carlisle [England]	Chelmsford	    1
Dublin [Ireland] : printed by Thomas Walsh, at Dick's Coffee-House in Skinner-Row, where printing work is done	London	    1
Dublin [Ireland] : printed by T[homas]. Walsh, in Skinner-Row; where advertisements are taken in, and all manner of printing work perform'd, at reasonable rates	Edinburgh	    1
[Calcutta]	Carlisle Pa	    1
[Kingston-upon-Hull, England]	London	    1
Hertford [England]	Strasbourg	    1
[Dorchester. England]	Dumfries	    1
Cirencester [England]	Danbury Ct	    1
Montego-Bay, Jamaica	Plymouth	    1
New-Windsor, (Orange County [N.Y.])	Dublin	    1
Newbury (Vermont)	Geneva	    1
Newton, (State of New-Jersey)	Oxford	    1
District of Maine [Hallowell]	Dublin	    1
Cincinnati [Ohio]	Coventry	    1
Burlington (State of Vermont)	Calcutta	    1
[Doncaster, England]	Dublin	    1
[[London, England	London	    1
Perth [Scotland]	Reims	    1
London [England], 1793	London	    1
Petersburg [Va.]	Richmond	    1
Basseterre (St. Christopher) [i.e. St.Kitts-Nevis]]	Bennington Vt	    1
Burtons Coffee-House London	Cambridge	    1
[Cork	Doncaster	    1
[Nassau, Bahamas?	Portsmouth NH	    1
[Minorca?	Philadelphia Pa	    1
[Dover?	Durham	    1
[Lincoln?	London	    1
[Königsberg?	Edinburgh	    1
[Lincoln	London	    1
[Amelot [i.e. London?]	Amherst NH	    1
[Coventry? :bs.n.	Douai	    1
[Londres?	Newfield Ct	    1
[Haarlem]	Houghton park	    1
[[Haarlem]	Houghton park	    1
[Hereford?]	Dublin	    1
[Gloucester?	Hereford	    1
Devizes	Dublin	    1
Belfast : reprinted for William Mitchell	Bombay	    1
Bishopstone, Sussex	Boston Ma	    1
Londres [i.e. Hamburg	New York NY	    1
Kingston	Londonderry	    1
[Hull]	London	    1
Londres [i.e. Amsterdam	Newport	    1
Dubln[i.e.Dublin]	Edinburgh	    1
Londres [i.e. Abbeville]	New Orleans La	    1
London Printed	New Bern NC	    1
[Lynn]	Oxford	    1
Londres [i.e. Liége?]	New London Ct	    1
Londres [i.e. Paris	London	    1
[Hertford?	London	    1
Londres [i.e. Bouillon]	Newton NJ	    1
Blackburn	Boston england	    1
Basil :;Paris	Belfast	    1
Greenock	Edinburgh	    1
Iscæ Dunmoniorum	London	    1
Loldon [sic]	Leipzig	    1
Londres [i.e. Rouen]	Norfolk Va	    1
Oxoni?	London	    1
Drogheda	Easton Pa	    1
Londres [i.e.Paris]	London	    1
A Londres, et se trouve a Paris	Basel	    1
Edinburg	London	    1
Brysto	Caerfyrddin	    1
Harlow	London	    1
Egham	Madras India	    1
Londres [i.e. Trevoux]	Northampton	    1
Northallerton	London	    1
Leipzig	London	    1
Coventry	Douai	    1
Londres[i.e. Paris]	London	    1
[Houghton Park]	Siena	    1
Bombay	Bottisham	    1
[Exeter]	Gilmanton NH	    1
