original	polished	Count
1/2⁰ (31 x 20 cm)	620	1
1⁰ (48 x 38 cm)	1824	1
1/4⁰ (23 x 19 cm)	437	1
1/2⁰ (37 x 11 cm)	407	1
1/8⁰ (11 x 22 cm)	242	1
1/2⁰ (35 x 27 cm)	945	1
1/2⁰ (31 x 21 cm)	651	1
1/4⁰ (9 x 20 cm)	180	1
15 cm. 8⁰--- °.	180	1
29 cm. 2⁰	551	1
28 x 27 cm.	756	1
34 x 26 cm.	884	1
13 x 9 cm.	117	1
11 cm. 16⁰	88	1
16 cm. 18⁰	160	1
16 cm. 16⁰	208	1
30 cm. 2⁰	600	1
32 cm. 2⁰	672	1
16 cm. 4⁰	224	1
2⁰ (31 x 20 cm.)	620	1
20 cm. 4⁰.	340	1
22 cm. 4⁰	396	1
37 x 27 cm.	999	1
18 cm. (4⁰)	288	1
12 cm. 12⁰	210	1
14 cm. 16⁰	154	1
16 cm. 12⁰	184	1
10 cm. 12⁰	140	1
14 cm. 8⁰.	140	1
14 cm. 18⁰	126	1
25 cm. 4⁰	475	1
ob. 1⁰.	5400	1
1	5400	1
49.3 x 32.5 cm.	1602.25	1
49 x 27 cm.	1323	1
27 x 15 cm.	405	1
59 x 46 cm.	2714	1
17 x 16 cm.	272	1
1/4	616	1
52 x 37 cm.	1924	1
25 x 38 cm.	950	1
45 x 32 cm.	1440	1
46 x 38 cm.	1748	1
30 x 41 cm.	1230	1
14 x 32 cm.	448	1
43 x 44 cm.	1892	1
21 x 48 cm.	1008	1
17 x 42 cm.	714	1
78 x 20 cm.	1560	1
48 x 29 cm.	1392	1
33 x 16 cm.	528	1
45 x 37 cm.	1665	1
31 x 15 cm.	465	1
38 x 33 cm.	1254	1
8 x 21 cm.	168	1
33 x 33 cm.	1089	1
45 x 15 cm.	675	1
15 x 10 cm.	150	1
31+ x 30 cm.	930	1
44 x 19 cm.	836	1
46 x 20 cm.	920	1
(16 cm.)	176	1
13 x 8 cm.	104	1
31 x 48 cm.	1488	1
7 x 17 cm.	119	1
46 X 29 cm.	1334	1
47 x 38 cm.	1786	1
56 x 38 cm.	2128	1
41 x 29 cm.	1189	1
7 x 16 cm.	112	1
64 x 27 cm.	1728	1
45 x 30 cm.	1350	1
52 x 22 cm.	1144	1
43 x 18+ cm.	774	1
27 X 44 cm.	1188	1
9 x 18 cm.	162	1
35 x 15 cm.	525	1
48 x 30 cm.	1440	1
21x16 cm.	336	1
22 x 32 cm.	704	1
24 cm. (folio)	384	1
55 x 47 cm.	2585	1
57 x 34 cm.	1938	1
35 x 43 cm.	1505	1
20 cm. (4to & 8vo)	260	1
42 x 11 cm.	462	1
30 cm. (fol)	600	1
11 x 5 cm.	55	1
16 cm. (8mo)	176	1
4 x 12 cm.	48	1
4 x 11 cm.	44	1
58 x 44 cm.	2552	1
60 x 44 cm.	2640	1
27 x 36 cm.	972	1
42 x 16 cm.	672	1
1/2⁰. .	1350	1
12 x 26 cm.	312	1
51 x 37 cm.	1887	1
49 x 34 cm.	1666	1
44 x 56 cm.	2464	1
70 x 49 cm.	3430	1
20 x 8 cm.	160	1
14 x 20 cm.	280	1
15 x 28 cm.	420	1
29 x 45 cm.	1305	1
50 x 42 cm.	2100	1
43 x 23 cm.	989	1
28 x 13 cm.	364	1
44 x 30 cm.	1320	1
55 cm.	1870	1
7 x 14 cm.	98	1
39 x 24.5 cm.	955.5	1
10 cm. (12m)	70	1
18 x 19 cm.	342	1
26 x 11 cm.	286	1
23 x 11 cm.	253	1
33 x 13 cm.	429	1
49 x 32 cm.	1568	1
19.5 x 14 cm.	273	1
31 x 32 cm.	992	1
35 x 18.3 cm.	640.5	1
31 1/2 x 13 cm.	26	1
31x24cm.	744	1
32 cm. (fol))	672	1
12 x19 cm.	228	1
39x27cm.	1053	1
20 x 34+ cm.	680	1
Broadside. 35 x 24 cm.	840	1
27 x 13 cm.	351	1
31 x 19.5 cm.	604.5	1
43x29cm.	1247	1
37 x 17 cm.	629	1
7 x 20 cm.	140	1
27 x 22 cm. braodside.	594	1
2⁰; 32 x 20 cm.	640	1
33 x 12 cm.	396	1
27 x 10 cm.	270	1
24 x 10 cm.	240	1
36 cm. (fol)	864	1
60 x 48 cm.	2880	1
15 cm. (12mo.)	165	1
37x22cm.	814	1
46 x 39 cm.	1794	1
18 cm. (4to and 8vo)	216	1
32 x 33 cm.	1056	1
40 x 18 cm.	720	1
42 x 13 cm.	546	1
39 x 29 cm.	1131	1
29 x 26 cm.	754	1
33 x 54 cm.	1782	1
15 x 7 cm.	105	1
15 x 8 cm.	120	1
23 x 10 cm.	230	1
28 x 25 cm.	700	1
41 x 38 cm.	1558	1
49 x 22 cm.	1078	1
54 x 40 cm.	2160	1
33 x 9 cm.	297	1
21 x 36 cm.	756	1
23 x 36 cm.	828	1
49 x 36 cm.	1764	1
19 x 21 cm.	399	1
29 x 25 cm.	725	1
27 x 45 cm.	1215	1
21 x 22 cm.	462	1
20 cm. (12)	260	1
19 cm. (12Mo)	237.5	1
23 x 34 cm.	782	1
12 cm. (12mo and 18mo)	108	1
6 x 7 cm.	42	1
18 cm. (12 mo)	216	1
17 cm. (12mo and 8vo)	204	1
27 x 29 cm.	783	1
35 x 19 cm. broadside.	665	1
34 x 20.5 cm.	697	1
33 x 25 cm. broadside.	825	1
51 x 32 cm.	1632	1
10 x 6 cm.	60	1
16 x 24 cm.	384	1
24 x 16.5cm.	396	1
17 cm. (1m2mo)	204	1
61 x 48 cm.	2928	1
30 x 42 cm.	1260	1
24 cm. (8vo and 4to)	456	1
23 x 41 cm.	943	1
41 x 50 cm.	2050	1
53 x 60 cm.	3180	1
25 x 13 cm.	325	1
14 cm. (18 mo)	154	1
20 x 32 cm.	640	1
48 x 40 cm.	1920	1
32 x 41 cm.	1312	1
35 x 11 cm.	385	1
53 x 41 cm.	2173	1
19 cm. (8vo and 16mo)	247	1
22 cm. (4vo)	330	1
31 x 28 cm.	868	1
17 cm. (12m)	204	1
18 cm. (8vo; horizontal chain lines)	216	1
53 x 31 cm.	1643	1
15 cm. (12mo & 8vo)	180	1
12 x 25 cm.	300	1
7 cm. (48mo)	70	1
40 x 20 cm.	800	1
40 x 35 cm.	1400	1
21 cm. 9(vo)	294	1
39 x 34 cm.	1326	1
16 cm. (12mo)	184	1
11 cm. (32o)	88	1
7.9 cm.	47.4	1
5.6 cm.	22.4	1
15 x 25 cm.	375	1
16 cm. 912mo)	176	1
47 x 15 cm.	705	1
50 x 35 cm.	1750	1
30 x 12 cm.	360	1
13 x 25 cm.	325	1
15 cm. (12mo?)	165	1
34 x 16 cm.	544	1
45 x 33 cm.	1485	1
39 x 22 cm.	858	1
19cm.	247	1
21 cm. (8vo and 12mo)	294	1
31 x 38 cm.	1178	1
36 x 38 cm.	1368	1
1/2⁰; 35.5 x 22.5 cm.	798.75	1
49 x 48 cm.	2352	1
47 x 41 cm.	1927	1
34cm.	748	1
54 x 45 cm.	2430	1
11 x 20 cm.	220	1
41 x 23 cm.	943	1
17 cm. (18mo and 12mo)	204	1
5 x 12 cm.	60	1
34 cm. (folio)	748	1
62 x 47 cm.	2914	1
12mo.	237.5	1
40 x 53 cm.	2120	1
7 x 18 cm.	126	1
44 x 42 cm.	1848	1
43 x 53 cm.	2279	1
28 x 35 cm.	980	1
26 x 25 cm.	650	1
26 x 13 cm.	338	1
21 x 21 cm.	441	1
(fol)	1350	1
19 x 29 cm.	551	1
13 x 13 cm.	169	1
19 x 25 cm.	475	1
17 x 18 cm.	306	1
27 x 12 cm.	324	1
22 x 25 cm.	550	1
41 x 13 cm.	533	1
22 x 27 cm.	594	1
15 x 26 cm.	390	1
24 x 37 cm.	888	1
33 x 11 cm.	363	1
54 x 20 cm.	1080	1
52 x 19 cm.	988	1
34 x 17 cm.	578	1
53 x 20 cm.	1060	1
43 x 16 cm.	688	1
55 x 27 cm.	1485	1
34 x 25 cm.	850	1
40 x 40 cm.	1600	1
(21 cm. 8vo)	294	1
7 x 9 cm.	63	1
9cm.	54	1
36 x 34 cm.	1224	1
10 cm. (32 mo)	70	1
32x20 cm.	640	1
(18 cm.)	216	1
54 x 21 cm.	1134	1
41 x 30 cm. broadside.	1230	1
26 x 16 cm.	416	1
38 x 19 cm.	722	1
(15 x 17 cm.)	255	1
21 x 30 cm.	630	1
25 x 32 cm.	800	1
44 x 18 cm.	792	1
54 x 36 cm.	1944	1
30 x 35 cm.	1050	1
28 x 14 cm.	392	1
55 x 15 cm.	825	1
13 cm. (18mo and 12mo)	130	1
28 x 45 cm.	1260	1
10 x 14 cm.	140	1
28 cm. (fol)	504	1
36 x 32 cm.	1152	1
22 x 12 cm.	264	1
7 cm.	35	1
36 x 17 cm.	612	1
52 x 23 cm.	1196	1
34 x 21.6 cm.	734.4	1
1⁰ (41 x 27 cm).	1107	1
13 x 21+ cm.	273	1
22 x 26 cm.	572	1
43 x 24 cm.	1032	1
5.2 cm.	20.8	1
(48mo)	65	1
8 x 11 cm.	88	1
16 cm. (24mo and 12mo)	176	1
30 x 18 cm. 1/2⁰.	540	1
16cm.	176	1
12 x 24 cm.	288	1
14 cm. (18mo and 12mo)	154	1
20 x 34 cm.	680	1
13 cm., 12⁰	260	1
25 x 16 cm.	400	1
17 x 13 cm.	221	1
47 x 11 cm.	517	1
21 x 18.7 cm.	392.7	1
52 x 21 cm.	1092	1
26 x 41 cm.	1066	1
24.3 x 21 cm.	510.3	1
52 x 45 cm.	2340	1
8vo.	247	1
56 x 47 cm.	2632	1
30 x 29 cm.	870	1
39 x 25 cm. broadside.	975	1
34 x 21 cm. broadside.	714	1
2	1350	1
19 x 8 cm.	152	1
10 x 11 cm.	110	1
17 x 12 cm.	204	1
24 x 15 cm.	360	1
51 x 18 cm.	918	1
35 x 29 cm.	1015	1
14 x 24 cm.	336	1
8⁰ 1 volvelle.	247	1
47 x 21 cm.	987	1
13 cm. (12mo].	260	1
35 x 26 cm.	910	1
41 x 17 cm.	697	1
25 x 9 cm.	225	1
56 x 33 cm.	1848	1
18 x 12 cm.	216	1
53 x 45 cm.	2385	1
18.5 x 10.5cm.	194.25	1
7 x 15 cm.	105	1
14 x 10 cm.	140	1
35 x 12 cm.	420	1
21 cm. (8vo0.	294	1
18 x 26 cm.	468	1
8 x 15 cm.	120	1
53 x 43.5 cm.	2305.5	1
39 x 16 cm.	624	1
30 x 14 cm.	420	1
45 x 31 cm.	1395	1
34 x 10 cm.	340	1
58 x 39 cm.	2262	1
35 x 33 cm.	1155	1
16⁰ .	180	1
26 x 42 cm.	1092	1
52 x 65 cm.	3380	1
16 x 10 cm.	160	1
1/2⁰(?)	1350	1
91 cm.	5005	1
30 cm. 1/2⁰.	600	1
36 x 22 cm. 1/2⁰.	792	1
31 x 18 cm. 1/2⁰.	558	1
43 x 38 cm.	1634	1
5.0 cm.	20	1
59 x 50 cm.	2950	1
69 x 49 cm.	3381	1
28 x 23.5 cm.	658	1
14 cm. (.	154	1
21 x 23 cm.	483	1
14 cm. (8vo and 12mo)	154	1
28 x 26 cm.	728	1
11 x 13 cm. (16 mo)	143	1
22 x 56 cm.	1232	1
20 cm. (4to?)	340	1
13 x 17 cm.	221	1
51 x 38 cm.	1938	1
14 cm. (12 mo)	154	1
14 x 18 cm.	252	1
14 x 14 cm.	196	1
30 x 16 cm.	480	1
17 cm. (8v0)	204	1
54 x 41 cm.	2214	1
55 x 41 cm.	2255	1
8⁰ 1 map.	247	1
57 x 45 cm.	2565	1
32 x 25 cm.	800	1
48 x 33 cm.	1584	1
25 x 15 cm.	375	1
23 cm. (8vo and 4to)	414	1
27 x 17 cm.	459	1
32 x 49 cm.	1568	1
19 x 26 cm.	494	1
19 x 32 cm.	608	1
38 x 41 x 46 cm.	1558	1
57 cm.	1995	1
15 x 20 cm.	300	1
46 x 34 cm.	1564	1
29 x 17 cm. broadside.	493	1
60 x 95 cm.	5700	1
37 x 16 cm.	592	1
42 x 51 cm.	2142	1
12 x 11 x 7 cm.	132	1
11cm.	88	1
16 x 21 cm.	336	1
46 x 40 cm.	1840	1
39 x 46 cm.	1794	1
49 x 20 cm.	980	1
19 x 19 cm.	361	1
40 x 16 cm.	640	1
32⁰ .	84	1
49 x 31 cm.	1519	1
33 x 24 cm.	792	1
Broadside, printed on 1 side.	5400	1
38 x 18 cm.	684	1
Broadside; 38 x 32 cm.	1216	1
54 x 22 cm.	1188	1
35 x 30 cm.	1050	1
45 x 16 cm.	720	1
48 x 28 cm.	1344	1
10 x 10 cm.	100	1
Broadside 39 x 30 cm.	1170	1
16 x 16 cm.	240	1
45 X 28 cm.	1260	1
11 x 21 cm.	231	1
13 x 15 cm.	195	1
19 x 10 cm.	190	1
22 x 35 cm.	770	1
34 x 31 cm.	1054	1
36 x 15 cm.	540	1
10 x 18 cm.	180	1
12 x 16 cm.	192	1
11 x 14 cm.	154	1
34 x 20 cm. (1/2')	680	1
(1/12')	237.5	1
33 x 21 cm. (1/2')	693	1
30 x 19 cm. (1/2')	570	1
17 x 21 cm. (1/4')	357	1
16 x 17 cm. (1/8')	272	1
24 x 20 cm. (1/4')	480	1
21 x 16 cm. (1/4')	336	1
23 x 18 cm. (1/4')	414	1
(1/4⁰)	616	1
11 x 11 cm.	121	1
29 x 13 cm.	377	1
35 x 18 cm.	630	1
40 x 15 cm.	600	1
35 x 48 cm.	1680	1
18 x 20 cm.	360	1
45 x 52 cm.	2340	1
49 x 35 cm.	1715	1
26 x 28 cm.	728	1
33x20 cm.	660	1
47 x 20 cm.	940	1
7 x 10 cm.	70	1
29 x 44 cm.	1276	1
34 cm. (fol)	748	1
33 x 39 cm.	1287	1
9 x 14 cm.	126	1
35 x 31 cm.	1085	1
16 x 5 cm.	80	1
15 x 23 cm.	345	1
30.2 x 11.3 cm.	341.26	1
17 cm. (12mo and 4to)	204	1
21 cm. (8vo and 4to)	294	1
34 x 21.5 cm.	731	1
16 x 13 cm.	208	1
43 x 12 cm.	516	1
46 x 37 cm.	1702	1
20cm.	260	1
27 x 44 cm.	1188	1
44x26cm.	1144	1
14 x 9 cm.	126	1
55 x 42 cm.	2310	1
54 x 39 cm.	2106	1
61 x 41 cm.	2501	1
59 x 42 cm.	2478	1
54 x 46 cm.	2484	1
56 x 41 cm.	2296	1
58 x 41 cm.	2378	1
51 x 44 cm.	2244	1
48 x 37 cm.	1776	1
21 x 27 cm.	567	1
42 x 20 cm.	840	1
22 x 10 cm.	220	1
15 cm. (16 mo)	180	1
33 x 43 cm.	1419	1
50 x 31 cm.	1550	1
25 x 29 cm.	725	1
9 x 12 cm.	108	1
8 x 18 cm.	144	1
89 x 56 cm.	4984	1
8 x 20 cm.	160	1
31 cm. (fol)	620	1
11 x 23 cm.	253	1
8 cm.	48	1
26 x 38 cm.	988	1
20 x 29 cm.	580	1
24 x 35 cm.	840	1
18 x 10 cm.	180	1
32 x 11 cm.	352	1
50 x 20 cm.	1000	1
38 x 15 cm.	570	1
23 x 26 cm.	598	1
31 x 29 cm.	899	1
ca. 37 x 26 cm.	962	1
51 x 35 cm.	1785	1
43 x 11 cm.	473	1
42 x 22 cm.	924	1
14 cm. (36mo)	154	1
60 x 47 cm.	2820	1
45 x 55 cm.	2475	1
52 x 49 cm.	2548	1
55 x 74 cm.	4070	1
53 x 62 cm.	3286	1
59 x 43 cm.	2537	1
60 x 46 cm.	2760	1
21 cm. (12mo and 8vo)	294	1
19 cm. (12mo?)	237.5	1
52 x 38 cm.	1976	1
15 cm. (4to?)	210	1
20 x 18 cm.	360	1
29 x 34 cm.	986	1
49 x 23 cm.	1127	1
37 x 29 cm.	1073	1
32 x 10 cm.	320	1
10 x 7 cm.	70	1
44 x 54 cm.	2376	1
47 x 44 cm.	2068	1
59 x 49 cm.	2891	1
14 x 19 cm.	266	1
40 x 17 cm.	680	1
45 x 19 cm.	855	1
41 x 15 cm.	615	1
54 x 33 cm.	1782	1
4to (24 cm.)	456	1
50 x 22 cm.	1100	1
58 x 48 cm.	2784	1
30 x 26 cm.	780	1
41 x 20 cm.	820	1
45 x 14 cm.	630	1
38 x 14 cm.	532	1
50 x 24 cm.	1200	1
49 x 19 cm.	931	1
43 x 15 cm.	645	1
25 x 12 cm.	300	1
53 x 38 cm.	2014	1
19 x 18 cm.	342	1
16 cm. (12mo & 8vo)	176	1
30 x 38 cm.	1140	1
44 x 24 cm.	1056	1
63 x 44 cm.	2772	1
65 x 44 cm.	2860	1
58 x 47 cm.	2726	1
53 x 46 cm.	2438	1
57 x 44 cm.	2508	1
48 x 22 cm.	1056	1
40 x 29 cm.	1160	1
33.8 x 19.7 cm.	665.86	1
46 x 27 cm.	1242	1
63 x 50 cm.	3150	1
34 x 22 cm. broadside.	748	1
56 x 43 cm.	2408	1
34 x 15 cm.	510	1
47 x 26 cm.	1222	1
13 x 14 cm.	182	1
41 x 43 cm.	1763	1
42 x 25.5cm.	1071	1
obl.1.̊	5400	1
Obl.1⁰.	5400	1
obl1/2⁰.	1350	1
Long12⁰.	260	1
long 16⁰.	252	1
64.	35	1
obl 2⁰.	1350	1
obl.1/24⁰.	106.25	1
1/24.	106.25	1
obl.1/2.̊	1350	1
obl. 4⁰ and 4⁰.	616	1
1/2⁰ etc.	1350	1
Obl.2⁰.	1350	1
8 & 2⁰.	1350	1
1/2⁰⁰.	1350	1
11 cm	88	1
obl. 4	616	1
24 cm	456	1
15 cm	180	1
obl. 8⁰	247	1
(8vo)	247	1
18mo	160	1
oblong 4⁰	945	1
42 x 26 cm	1092	1
4⁰. .	616	1
16⁰. in 8's.	180	1
8⁰..	247	1
4⁰ in 6's?	616	1
fol. (2 or more)	1350	1
s.sh. 8⁰.	247	1
4⁰ ⁶.⁴?	616	1
4⁰ (partly ⁴.⁸).	616	1
2⁰(11).	1350	1
4⁰ (in 8s).	616	1
24⁰.;24⁰ in 12's.	106.25	1
16 cm (8⁰ in 4s)	176	1
16 cm (12⁰ in 6s)	184	1
16⁰..	180	1
large 8⁰ in 4's.	247	1
11 cm (8⁰)	170.5	1
15 cm (8⁰ in 4s)	165	1
2⁰(2). [Letterpress:]	1350	1
32⁰ in 16's.	84	1
13 cm (24⁰ in 8's)	123.5	1
2⁰(6?).	1350	1
8⁰ in 4.	247	1
obl.fol(13?).	1350	1
24⁰ in 6's.	106.25	1
2⁰(1.5).	1350	1
2⁰(3.5).	1350	1
2⁰(2.5).	1350	1
2⁰(6).	1350	1
2⁰(8?).	1350	1
2⁰(5).	1350	1
2⁰(3?)	1350	1
s.sh. fol.	1350	1
1/8⁰ oblong slip.	286	1
12⁰ in 6.	237.5	1
9 cm (24⁰)	108	1
obl.1/2 sheets.	5400	1
2⁰..	1350	1
8⁰ in 10.	247	1
18⁰ in 6's.	160	1
long 12⁰?	260	1
11 cm (16⁰)	88	1
10 cm (16⁰ in 8s)	70	1
2⁰(4)	1350	1
27 x 52.5 cm.	1417.5	1
4⁰ w. perp. chainlines.	616	1
18 x 28 cm (4⁰)	504	1
2⁰(12).	1350	1
12 cm (8⁰)	210	1
4⁰ ⁸.⁴.⁶.⁴.	616	1
4⁰ in 2's.	616	1
4⁰ mostly 6's.	616	1
64⁰ in 16's.	35	1
8 p. ;;4⁰.	616	1
4⁰ ⁴.⁶.	616	1
1⁰. set fun cat mai/upd	5400	1
obl. 8⁰ in 4's.	247	1
8⁰ in 12's.	247	1
1/obl.fol.	1350	1
4⁰. w. perp. chainlines.	616	1
4 in 8's.	247	1
2⁰(7).	1350	1
8⁰ in 2.	247	1
16⁰ in 8s	180	1
18 cm. (4to)	288	1
2⁰;2⁰.	1350	1
4⁰).	616	1
8⁰ obl.	247	1
12⁰ ⁸⁴��⁺������	237.5	1
obl.16⁰?.	180	1
8)	247	1
4⁰ ⁸·⁴.	616	1
16.	180	1
4⁰ ⁴⁶��⁺������	616	1
lng 12⁰.	237.5	1
4⁰ ⁴·⁶.	616	1
coat of arms ;;8⁰.	247	1
4⁰ ⁸⁴ṡ.	616	1
4⁰ ⁸⁴��⁺������	616	1
x8⁰.	247	1
19 cm. (4to)	304	1
20 cm.;4⁰.	260	1
26 x 33 cm (2⁰)	858	1
64mo	35	1
36 (2⁰)	1350	1
oblfol [fewer than 50 pages]	1350	1
23 x 28 cm (4⁰)	644	1
23 x 33 cm (2⁰)	759	1
41 cm (1⁰)	1107	1
30 x 42 cm (2⁰)	1260	1
47 cm (1⁰)	1457	1
12°	237.5	1
12 cm (12⁰)	210	1
48mo	65	1
45 cm (1⁰)	1350	1
oblong 8⁰.	286	1
18	160	1
1⁰.;broadsheet	5400	1
19 cm (4⁰).	304	1
20 x 31 cm (2⁰)	620	1
30 x 36 cm (2⁰)	1080	1
20 x 29 cm (4⁰)	580	1
23 x 34 cm (2⁰)	782	1
20 x 30 cm (4⁰)	600	1
28 x 36 cm (2⁰)	1008	1
28 x 37 cm (2⁰)	1036	1
46 cm (1⁰)	1426	1
4⁰ an 50 pages]	616	1
22 x 34 cm (2⁰)	748	1
32 x 40 cm (2⁰)	1280	1
23 x 36 cm (2⁰)	828	1
20 x 31 cm (4⁰)	620	1
24 x 35 cm (2⁰)	840	1
caption title; octavo	247	1
64⁰	35	1
22 x 32 cm (2⁰)	704	1
28 x 31 cm (2⁰)	868	1
30 (4⁰)	616	1
22 x 36 cm (2⁰)	792	1
23 x 35 cm (2⁰)	805	1
21 x 32 cm (2⁰)	672	1
28 x 32 cm (2⁰)	896	1
16mo [fewer than 50 pages]	180	1
37 x 42 cm (2⁰)	1554	1
long 12.	260	1
duodecimo 12⁰.	237.5	1
8vo;8⁰.	247	1
obl 12⁰.	237.5	1
4⁰. d	616	1
Obl 1⁰.	5400	1
lon. 24⁰	106.25	1
obl 1⁰	5400	1
2⁰.;2⁰.	1350	1
obl.2⁰	1350	1
Obl. 1/2⁰.	1350	1
2⁰ obl.	1350	1
8⁰ p.	247	1
lon. 8⁰.	247	1
oblong 4⁰.	945	1
45 x 33 cm.1⁰.	1485	1
4⁰)	616	1
4⁰. '	616	1
37 x 42 cm.;1/2⁰.	1554	1
2⁰. a	1350	1
2⁰].	1350	1
2⁰?.	1350	1
oats of arms (woodcuts);;8⁰.	247	1
4⁹	616	1
1/2⁰(stet)	1350	1
22 cm (4⁰).	396	1
40 cm (2⁰).	1040	1
23 cm (80)	414	1
25 cm (4⁰).	475	1
20-22 cm (8⁰)	247	1
4⁰; 43 cm (2⁰)	1204	1
13 x 22 cm. (obl. 8⁰)	286	1
28 cm (sm. 2⁰)	1590	1
42 cm (1/2⁰)	1134	1
8⁰ (untrimmed)	247	1
47 cm (1/2⁰)	1410	1
35 cm (4⁰)	945	1
20 cm (obl. 8⁰)	260	1
40 cm (1/2⁰)	1040	1
46 cm (1/2⁰)	1380	1
20-23 cm (4⁰)	616	1
31-34 cm (2⁰)	1350	1
29 cm (1/2⁰-2⁰)	551	1
51-34 cm (2⁰-obl. 2⁰)	1350	1
42-50 cm (2⁰)	1350	1
33-38 cm (2⁰)	1350	1
53 cm (2⁰)	1749	1
27-29 cm (4⁰)	616	1
19-22 cm (4⁰)	616	1
8⁰)	247	1
36-38 cm. (1/2⁰)	1350	1
20 cm (8vo)	260	1
24-26 cm (4⁰)	616	1
49-51 cm (2⁰)	1350	1
49 cm (1/2⁰, 2⁰)	1519	1
45-49 cm (2⁰)	1350	1
35-45 cm (fol.)	1350	1
22 cm 8⁰	330	1
58 cm.	2088	1
39-45 cm (2⁰)	1350	1
43-49 cm (2⁰)	1350	1
64 cm.	2496	1
46 cm (2⁰).	1380	1
40-51 cm (2⁰)	1350	1
42-58 cm (2⁰)	1350	1
39 cm (2⁾.	1014	1
46 cm (2⁾	1380	1
41-53 cm (2⁰)	1350	1
29-48 cm (2⁰)	1350	1
45 cm (2)	1305	1
40; 34; 42 cm (2⁰; 1/2⁰; 2⁰)	1350	1
40 cm	1040	1
32-36 cm (2⁰)	1350	1
29 cm. (4⁰)	667	1
18cm (4⁰)	616	1
17cm (8⁰)	247	1
20 cm (8⁰).	260	1
11 cm (12⁰)	165	1
30 cm (long 1/4⁰)	690	1
22 cm (8vo)	330	1
28 cm	560	1
33cm (1/2⁰)	1350	1
27cm (4⁰)	616	1
37cm. (1/2⁰)	925	1
30cm (1/2⁰)	1350	1
36cm. (1/2⁰)	864	1
36cm (2⁰)	1350	1
37cm (2⁰)	1350	1
39cm (2⁰)	1350	1
40cm. (2⁰)	1040	1
42cm (2⁰)	1350	1
31-32 cm (2⁰)	1350	1
32 cm. (1/2⁰)	672	1
25 cm (1/2⁰)	425	1
31cm (2⁰)	1350	1
4⁰ (35 cm.).	945	1
34-35 cm. (1/2⁰)	1350	1
20-21 cm (8⁰)	247	1
21 cm. (8)	294	1
41 cm. (1/2⁰)	1107	1
31 cm. (8⁰)	247	1
4⁰ (32 cm.).	800	1
33-36 cm (1/2⁰)	1350	1
26 cm. (2⁰)	442	1
22-23 cm. (8⁰)	247	1
38 cm. (1/2⁰)	950	1
50-51 cm. (2⁰)	1350	1
20-21 cm. (4⁰)	616	1
30-31 cm. (2⁰)	1350	1
27-28 cm. (4⁰)	616	1
1/2⁰ (38 cm.)	950	1
(16 cm.) 12⁰	184	1
(20 cm.) 8⁰.	260	1
41 cm. (2⁰)	1107	1
22-24 cm (8⁰)	247	1
1/2⁰-2⁰.	1350	1
2⁰ (48 cm.).	1488	1
32 cm. (fol.)	672	1
37-44 (2⁰)	1350	1
23-24 cm (4⁰)	616	1
34-35 cm (1/2⁰)	1350	1
20 cm (12⁰)	260	1
19cm. (8⁰)	247	1
34cm (8⁰)	247	1
13cm. (4⁰)	616	1
28cm (2⁰)	1350	1
47cm (2⁰)	1350	1
8⁰ (19-21 cm.).	247	1
2⁰ (27 cm.).	459	1
12⁰ (18-20 cm.).	237.5	1
25 cm. (12⁰)	237.5	1
25 cm. (8)	475	1
48-50 cm (2⁰)	1350	1
sm. 2⁰	1590	1
16cm (4⁰)	616	1
sm. 4⁰.	945	1
21 cm (8⁰).	294	1
25 cm (obl. 2⁰)	425	1
14cm (12⁰)	237.5	1
46 cm. (1/2⁰)	1380	1
35-40 cm. (2⁰)	1350	1
27cm (2⁰)	1350	1
42 cm.(2⁰)	1134	1
35cm (2⁰)	1350	1
22cm. (8⁰)	330	1
16cm (8⁰)	247	1
29 cm	580	1
51cm (2⁰)	1350	1
45cm (2⁰)	1350	1
32cm (8⁰)	247	1
27 cm. (1/2⁰)	459	1
24cm (4⁰).	616	1
20cm (4⁰)	616	1
1/2⁰ (37 cm.).	925	1
2⁰ (31 cm.).	620	1
2⁰ (31 cm.)	620	1
21 cm (sm. 4⁰).	945	1
12⁰.;11 x 15 cm.	180	1
1/2⁰ (31 cm.).	620	1
30 cm (sm. 2⁰)	1395	1
2⁰ (32 cm.).	672	1
36-39 cm. (2⁰)	1350	1
4⁰ (23 cm.).	414	1
4⁰ (20 cm.)	340	1
2⁰ (31-48 cm.).	1350	1
2⁰ (44 cm.).	1276	1
4⁰. (21 cm.).	357	1
8⁰ (21 cm.)	294	1
4⁰ (28-31 cm.)	616	1
4⁰ (22-27 cm.).	616	1
8⁰ (24 cm.).	360	1
8⁰ (16 cm.).	176	1
31 cm. (4to)	744	1
4⁰ (24 cm.)	456	1
8⁰ (20-21 cm.).	247	1
4⁰ (19-20 cm.).	616	1
1/2 and 2⁰.	1350	1
1/2⁰ (30 cm.).	600	1
2⁰ and 1/2⁰	1350	1
1/2⁰ (26 cm.).	442	1
1/2⁰ (34 cm.).	748	1
36 cm. (2⁰)	864	1
24 cm. (4⁰).	456	1
(4⁰)	616	1
19-20 cm. (4⁰)	616	1
54 cm. (2⁰)	1836	1
4to.	616	1
24cm. (4⁰)	456	1
20 cm. (4to)	340	1
42 (2⁰)	1350	1
10 cm. (16⁰)	70	1
27 cm. (2⁰)	459	1
49-50 cm. (2⁰)	1350	1
28 cm. (1/2⁰)	504	1
