original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Pratt, William	active 1616-1624.	Pratt, William (1616-1624)	1616	1624	   3
Robinson, Clement	active 1566-1584.	Robinson, Clement (1566-1584)	1566	1584	   3
Proctor, Thomas	active 1621.	Proctor, Thomas (1621-NA)	1621	NA	   3
Pilkington, Francis	-1638.	Pilkington, Francis (NA-1638)	NA	1638	   3
Peacham, Henry	1546-1634.	Peacham, Henry (1546-1634)	1546	1634	   3
Nicholson, Samuel	active 1600-1602.	Nicholson, Samuel (1600-1602)	1600	1602	   3
Middleton, Christopher	1560?-1628.	Middleton, Christopher (1560-1628)	1560	1628	   3
Du Chesne, Joseph	approximately 1544-1609.	Du Chesne, Joseph (1544-1609)	1544	1609	   3
Downing, Calubyte	1606-1644.	Downing, Calubyte (1606-1644)	1606	1644	   3
Chartier, Alain	active 15th century.	Chartier, Alain	NA	NA	   3
Brice, Thomas	-1570.	Brice, Thomas (NA-1570)	NA	1570	   3
Hugh, William	-1549.	Hugh, William (NA-1549)	NA	1549	   3
Day, Martin	-1629.	Day, Martin (NA-1629)	NA	1629	   3
Davies, John	1567-1644.	Davies, John (1567-1644)	1567	1644	   3
Kennedy, John	active 1626.	Kennedy, John (1626-NA)	1626	NA	   3
Edmund	approximately 1170-1240.	Edmund,  (1170-1240)	1170	1240	   3
Raymond	1330-1399.	Raymond,  (1330-1399)	1330	1399	   3
Cortés, Martín	1532-1589.	Cortés, Martín (1532-1589)	1532	1589	   3
Golding, Arthur	1536-1606.	Golding, Arthur (1536-1606)	1536	1606	   3
Levett, Christopher	1586-1630.	Levett, Christopher (1586-1630)	1586	1630	   3
Leighton, William	active 1603-1614.	Leighton, William (1603-1614)	1603	1614	   3
Cooke, Robert	1550-1615.	Cooke, Robert (1550-1615)	1550	1615	   3
Kis, István	1505-1572.	Kis, István (1505-1572)	1505	1572	   3
Chytraeus, David	1531-1600.	Chytraeus, David (1531-1600)	1531	1600	   3
Chaloner, Thomas	1521-1565.	Chaloner, Thomas (1521-1565)	1521	1565	   3
Wimbledon, Edward Cecil	1572-1638.	Wimbledon, Edward Cecil (1572-1638)	1572	1638	   3
Fine, Oronce	1494-1555.	Fine, Oronce (1494-1555)	1494	1555	   3
Cameron, John	1579?-1625.	Cameron, John (1579-1625)	1579	1625	   3
Melville, Andrew	1545-1622.	Melville, Andrew (1545-1622)	1545	1622	   3
Marten, Anthony	-1597.	Marten, Anthony (NA-1597)	NA	1597	   3
Baro, Peter	1534-1599.	Baro, Peter (1534-1599)	1534	1599	   3
Loyseleur, Pierre	approximately 1530-1590.	Loyseleur, Pierre (1530-1590)	1530	1590	   3
Avity, Pierre d'	1573-1635.	Avity, Pierre D' (1573-1635)	1573	1635	   3
Bowle, John	-1637.	Bowle, John (1725-1637)	1725	1637	   3
La Place, Pierre de	1520?-1572.	La Place, Pierre De (1520-1572)	1520	1572	   3
Brooke, Christopher	-1628.	Brooke, Christopher (NA-1628)	NA	1628	   3
Broad, Thomas	1577 or 1578-1635.	Broad, Thomas (1577-1635)	1577	1635	   3
Wolcomb, Robert	1567 or 1568-	Wolcomb, Robert (1567-1568)	1567	1568	   3
R. P	1584?-1641.	R,  (1584-1641)	1584	1641	   3
Gower, John	1325?-1408.	Gower, John (1325-1408)	1325	1408	   3
Bartholomaeus	active 13th century.	Bartholomaeus, 	NA	NA	   3
Harriot, Thomas	1560-1621.	Harriot, Thomas (1560-1621)	1560	1621	   3
Brenz, Johannes	1499-1570.	Brenz, Johannes (1499-1570)	1499	1570	   3
Lauder, William	1520?-1573.	Lauder, William (1520-1573)	1520	1573	   3
Savile, Thomas	active 1595-1613.	Savile, Thomas (1595-1613)	1595	1613	   3
Higginson, Francis	1587-1630.	Higginson, Francis (1587-1630)	1587	1630	   3
I. R	active 1600.	I,  (1600-NA)	1600	NA	   3
Pie, Thomas	1560-1610.	Pie, Thomas (1560-1610)	1560	1610	   3
Parr, Richard	1591 or 1592-1644.	Parr, Richard (1591-1644)	1591	1644	   3
Goddard, William	active 1615.	Goddard, William (1615-1817)	1615	1817	   3
Meteren, Emmanuel van	1535-1612.	Meteren, Emmanuel Van (1535-1612)	1535	1612	   3
Garnier, Robert	1544-1590.	Garnier, Robert (1544-1590)	1544	1590	   3
Gnaphaeus, Gulielmus	1493-1568.	Gnaphaeus, Gulielmus (1493-1568)	1493	1568	   3
Mameranus, Nikolaus	1500-approximately 1567.	Mameranus, Nikolaus (1500-1567)	1500	1567	   3
Willoughby de Eresby, Peregrine Bertie	1555-1601.	Willoughby De Eresby, Peregrine Bertie (1555-1601)	1555	1601	   3
Drake, Francis	-1637.	Drake, Francis (NA-1637)	NA	1637	   3
Wright, Robert	-1626.	Wright, Robert (NA-1626)	NA	1626	   3
Daman, William	approximately 1540-1591.	Daman, William (1540-1591)	1540	1591	   3
Coxe, Francis	active 1560.	Coxe, Francis (1560-NA)	1560	NA	   3
Copland, Patrick	approximately 1570-approximately 1655.	Copland, Patrick (1570-1655)	1570	1655	   3
Colonna, Francesco	-1527.	Colonna, Francesco (NA-1527)	NA	1527	   3
Bush, Paul	1490-1558.	Bush, Paul (1490-1558)	1490	1558	   3
Traversagni, Lorenzo Guglielmo	1425-1503.	Traversagni, Lorenzo Guglielmo (1425-1503)	1425	1503	   3
Batman, Stephen	-1584.	Batman, Stephen (NA-1584)	NA	1584	   3
Micronius, Marten	-1559.	Micronius, Marten (NA-1559)	NA	1559	   3
Ramsay, John	1496?-1551.	Ramsay, John (1496-1551)	1496	1551	   3
Anton, Robert	1584 or 1585-	Anton, Robert (1584-1585)	1584	1585	   3
Osiander, Andreas	1498-1552.	Osiander, Andreas (1498-1552)	1498	1552	   3
Holland, Thomas	1539-1612.	Holland, Thomas (1539-1612)	1539	1612	   3
Le Roy, Adrian	approximately 1520-1598.	Le Roy, Adrian (1520-1598)	1520	1598	   3
Luna, Juan de	approximately 1585-	Luna, Juan De (1585-NA)	1585	NA	   3
Haughton, William	-1605.	Haughton, William (NA-1605)	NA	1605	   3
Hart, Henry	active 1549.	Hart, Henry (1549-NA)	1549	NA	   3
Hanmer, Meredith	1543-1604.	Hanmer, Meredith (1543-1604)	1543	1604	   3
Guazzo, Stefano	1530-1593.	Guazzo, Stefano (1530-1593)	1530	1593	   3
N. F	active 1604.	N,  (1604-NA)	1604	NA	   3
Grindal, Edmund	1519?-1583.	Grindal, Edmund (1519-1583)	1519	1583	   3
Pemberton, William	-1622.	Pemberton, William (NA-1622)	NA	1622	   3
Greenwood, John	-1593.	Greenwood, John (NA-1593)	NA	1593	   3
Goodwin, George	active 1607-1620.	Goodwin, George (1607-1620)	1607	1620	   3
Norris, Edward	1584-1659.	Norris, Edward (1584-1659)	1584	1659	   3
Giovio, Paolo	1483-1552.	Giovio, Paolo (1483-1552)	1483	1552	   3
Lewis, John	1595 or 1596-	Lewis, John (1595-1596)	1595	1596	   3
Payne, Robert	active 1589.	Payne, Robert (1589-NA)	1589	NA	   3
Gamon, Hannibal	1581 or 1582-	Gamon, Hannibal (1581-1582)	1581	1582	   3
Wynne, William	active 1616-1624.	Wynne, William (1616-1624)	1616	1624	   3
Walpole, Michael	1570-1624?.	Walpole, Michael (1570-1624)	1570	1624	   3
Francke, Christian	1549-	Francke, Christian (1549-NA)	1549	NA	   3
Fraser, John	-1605.	Fraser, John (NA-1605)	NA	1605	   3
Marbury, Francis	-1611.	Marbury, Francis (NA-1611)	NA	1611	   3
Blackwood, Adam	1539-1613.	Blackwood, Adam (1539-1613)	1539	1613	   3
R. W	active 1568-1608.	R,  (1568-1608)	1568	1608	   3
Fowns, Richard	1560?-1625.	Fowns, Richard (1560-1625)	1560	1625	   3
Pole, Reginald	1500-1558.	Pole, Reginald (1500-1558)	1500	1558	   3
Smith, William	1555 or 1556-1615.	Smith, William (1555-1615)	1555	1615	   3
Bird, Samuel	-1604.	Bird, Samuel (1724-1604)	1724	1604	   3
Bishop, John	-1613.	Bishop, John (NA-1613)	NA	1613	   3
Thorie, John	1568-	Thorie, John (1568-NA)	1568	NA	   3
Narne, William	1583?-1653.	Narne, William (1583-1653)	1583	1653	   3
West, Richard	active 1606-1619.	West, Richard (1606-1619)	1606	1619	   3
W. W	active 1577-1582.	W,  (1577-1582)	1577	1582	   3
Valdés, Alfonso de	-1532.	Valdés, Alfonso De (NA-1532)	NA	1532	   3
I. F	active 1633.	I,  (1633-NA)	1633	NA	   3
Wilkinson, Henry	1566-1647.	Wilkinson, Henry (1566-1647)	1566	1647	   3
Widdowes, Giles	1558?-1645.	Widdowes, Giles (1558-1645)	1558	1645	   3
Erondelle, Pierre	active 1586-1609.	Erondelle, Pierre (1586-1609)	1586	1609	   3
Ridley, Mark	1560-1624.	Ridley, Mark (1560-1624)	1560	1624	   3
Robert, Gruffydd	1522-approximately 1610.	Robert, Gruffydd (1522-1610)	1522	1610	   3
Ayrault, Pierre	1536-1601.	Ayrault, Pierre (1536-1601)	1536	1601	   3
Renniger, Michael	1530-1609.	Renniger, Michael (1530-1609)	1530	1609	   3
Palfreyman, Thomas	-1589?.	Palfreyman, Thomas (NA-1589)	NA	1589	   3
Salter, Robert	active 1626.	Salter, Robert (1626-NA)	1626	NA	   3
Teixeira, José	1543-1604.	Teixeira, José (1543-1604)	1543	1604	   3
Beaumont, John	1583-1627.	Beaumont, John (1583-1627)	1583	1627	   3
Barnaud, Nicholas	1538 or 1539-	Barnaud, Nicholas (1538-1539)	1538	1539	   3
Seller, John	1592 or 1593-1648.	Seller, John (1592-1648)	1592	1648	   3
Proctor, John	1521?-1584.	Proctor, John (1521-1584)	1521	1584	   3
Laurent	active 1279.	Laurent,  (1279-NA)	1279	NA	   3
Barry, Lording	1580?-1629.	Barry, Lording (1580-1629)	1580	1629	   3
Molina, Antonio de	-1619?.	Molina, Antonio De (NA-1619)	NA	1619	   3
Bagshaw, Christopher	-1625?.	Bagshaw, Christopher (NA-1625)	NA	1625	   3
Helwys, Gervase	1561-1615.	Helwys, Gervase (1561-1615)	1561	1615	   3
Leech, Humphrey	1571-1629.	Leech, Humphrey (1571-1629)	1571	1629	   3
Anthony, Francis	1550-1623.	Anthony, Francis (1550-1623)	1550	1623	   3
Teellinck, Willem	1579-1629.	Teellinck, Willem (1579-1629)	1579	1629	   3
Aleyn, Charles	-1640.	Aleyn, Charles (NA-1640)	NA	1640	   3
Sparke, William	1587-1641.	Sparke, William (1587-1641)	1587	1641	   3
More, George	1553?-1632.	More, George (1553-1632)	1553	1632	   3
Chaderton, Laurence	1536?-1640.	Chaderton, Laurence (1536-1640)	1536	1640	   3
Flacius Illyricus, Matthias	1520-1575.	Flacius Illyricus, Matthias (1520-1575)	1520	1575	   3
Baptista, Mantuanus	1448-1516.	Baptista, Mantuanus (1448-1516)	1448	1516	   3
Farmer, William	active 1587-1614.	Farmer, William (1587-1614)	1587	1614	   3
Young, John	1534?-1605.	Young, John (1534-1605)	1534	1605	   3
Thwaites, James	1683-1755.	Thwaites, James (1683-1755)	1683	1755	   3
Young, Richard	active 1700.	Young, Richard (1700-NA)	1700	NA	   3
Bowman, Henry	active 1677.	Bowman, Henry (1677-NA)	1677	NA	   3
Akeroyde, Samuel	approximately 1650-approximately 1706.	Akeroyde, Samuel (1650-1706)	1650	1706	   3
Douglas, George	1673-1753.	Douglas, George (1673-1753)	1673	1753	   3
Beaven, Thomas	active 1720.	Beaven, Thomas (1720-NA)	1720	NA	   3
Eaton, John	1575-1641.	Eaton, John (1575-1641)	1575	1641	   3
Bridget	approximately 1303-1373.	Bridget,  (1303-1373)	1303	1373	   3
Geddes, William	approximately 1630-1694.	Geddes, William (1630-1694)	1630	1694	   3
Deloney, Thomas	1543?-1600	Deloney, Thomas (1543-1600)	1543	1600	   3
Llwyd, Morgan	1619-1659]	Llwyd, Morgan (1619-1659)	1619	1659	   3
Montgomerie, Alexander	1545?-1598.	Montgomerie, Alexander (1545-1598)	1545	1598	   3
Niclaes, Hendrik	1502?-1580?	Niclaes, Hendrik (1502-1580)	1502	1580	   3
Rigge, Thomas	-1752.	Rigge, Thomas (NA-1752)	NA	1752	   3
Scott, John	1585-1670.	Scott, John (1585-1670)	1585	1670	   3
Sheppard, William	-1724.	Sheppard, William (1705-1724)	1705	1724	   3
Simson, James	-approximately 1694.	Simson, James (NA-1694)	NA	1694	   3
Turner, William	1651-1740.	Turner, William (1651-1740)	1651	1740	   3
Wadden, Luke	approximately 1628-1691.	Wadden, Luke (1628-1691)	1628	1691	   3
White, Elizabeth	-1669.	White, Elizabeth (NA-1669)	NA	1669	   3
Wilson, D	active 1701.	Wilson, D (1701-NA)	1701	NA	   3
Burrows, Thomas	active 1690.	Burrows, Thomas (1690-NA)	1690	NA	   3
Finger, Godfrey	approximately 1660-1730.	Finger, Godfrey (1660-1730)	1660	1730	   3
Brown, Humphrey	active 1699.	Brown, Humphrey (1699-NA)	1699	NA	   3
Stoughton, Richard	1665-1716.	Stoughton, Richard (1665-1716)	1665	1716	   3
Le Fèvre, Nicaise	1610-1669.	Le Fèvre, Nicaise (1610-1669)	1610	1669	   3
Duret, Noël	approximately 1590-approximately 1650.	Duret, Noël (1590-1650)	1590	1650	   3
Gray, Edmund	1632 or 1633-	Gray, Edmund (1632-1633)	1632	1633	   3
Barry, Paul de	1587-1661	Barry, Paul De (1587-1661)	1587	1661	   3
Browne, James	1616-1685.	Browne, James (1616-1685)	1616	1685	   3
Stamper, Francis	-1766.	Stamper, Francis (NA-1766)	NA	1766	   3
Leech, David	approximately 1608-	Leech, David (1608-NA)	1608	NA	   3
Agricola, Georg Andreas	1672-1738.	Agricola, Georg Andreas (1672-1738)	1672	1738	   3
Stanhope of Harrington, Charles Stanhope	1595-1675	Stanhope Of Harrington, Charles (1595-1675)	1595	1675	   3
Rous, John	-1695.	Rous, John (NA-1695)	NA	1695	   3
Boughen, Edward	1587?-1660?	Boughen, Edward (1587-1660)	1587	1660	   3
Fox, John	active 1704-1735.	Fox, John (1704-1735)	1704	1735	   3
Reed, Richard	active 1685.	Reed, Richard (1685-NA)	1685	NA	   3
Weldon, Anthony	-1649?	Weldon, Anthony (1728-1649)	1728	1649	   3
Walkley, Thomas	-1658?	Walkley, Thomas (NA-1658)	NA	1658	   3
Kirk, Edmund	-1684.	Kirk, Edmund (NA-1684)	NA	1684	   3
Pearse, Edward	1633?-1674?	Pearse, Edward (1633-1674)	1633	1674	   3
Ettmüller, Michael	1644-1683.	Ettmüller, Michael (1644-1683)	1644	1683	   3
Henryson, Robert	1430?-1506?.	Henryson, Robert (1430-1506)	1430	1506	   3
Poisson, Raymond	1633-1690.	Poisson, Raymond (1633-1690)	1633	1690	   3
Botley, Samuel	1642-1696?.	Botley, Samuel (1642-1696)	1642	1696	   3
Cotton, John	1640-1699.	Cotton, John (1640-1699)	1640	1699	   3
Clark, Edward	active 1680-1682.	Clark, Edward (1680-1682)	1680	1682	   3
Day, George	-1697.	Day, George (NA-1697)	NA	1697	   3
Bayly, Thomas	-1657?	Bayly, Thomas (NA-1657)	NA	1657	   3
Maplet, John	-1592.	Maplet, John (NA-1592)	NA	1592	   3
Rodríguez, Alfonso	1538-1616.	Rodríguez, Alfonso (1538-1616)	1538	1616	   3
Furly, John	1618-1686.	Furly, John (1618-1686)	1618	1686	   3
James, Henry	-1717.	James, Henry (NA-1717)	NA	1717	   3
Śmiglecki, Marcin	1562?-1618.	śmiglecki, Marcin (1562-1618)	1562	1618	   3
Rothwell, John	-1661.	Rothwell, John (NA-1661)	NA	1661	   3
Arundell, Thomas	active 1662.	Arundell, Thomas (1662-NA)	1662	NA	   3
Southcomb, Lewis	1653-	Southcomb, Lewis (1653-NA)	1653	NA	   3
Stokes, William	active 1641.	Stokes, William (1641-NA)	1641	NA	   3
Cunningham, James	-1697?	Cunningham, James (NA-1697)	NA	1697	   3
Doläus, Johann	1651-1707.	Doläus, Johann (1651-1707)	1651	1707	   3
Jones, John	active 1688.	Jones, John (1688-NA)	1688	NA	   3
Canning, William	active 1686-1690.	Canning, William (1686-1690)	1686	1690	   3
Briscoe, Samuel	active 1691-1727.	Briscoe, Samuel (1691-1727)	1691	1727	   3
Gretser, Jakob	1562-1625.	Gretser, Jakob (1562-1625)	1562	1625	   3
Fingall, Luke Plunkett	1639-approximately 1684.	Fingall, Luke Plunkett (1639-1684)	1639	1684	   3
Cary, Thomas	1648 or 1649-1711.	Cary, Thomas (1648-1711)	1648	1711	   3
Tudway, Thomas	1655 or 1656-1726.	Tudway, Thomas (1655-1726)	1655	1726	   3
Vivianus, Joannes	-1598.	Vivianus, Joannes (NA-1598)	NA	1598	   3
Walker, John	1650-1730.	Walker, John (1650-1730)	1650	1730	   3
Robinson, Henry	1605?-1664?	Robinson, Henry (1605-1664)	1605	1664	   3
Price, John	1502?-1555.	Price, John (1502-1555)	1502	1555	   3
Drake, Francis	1540?-1596	Drake, Francis (1540-1596)	1540	1596	   3
Lowndes, William	1652-1724.	Lowndes, William (1652-1724)	1652	1724	   3
Hailes, John	1666 or 1667-1732.	Hailes, John (1666-1732)	1666	1732	   3
Dionysius Exiguus	-approximately 540.	Exiguus, Dionysius (540-NA)	540	NA	   3
Rich, Jeremiah	active 1664.	Rich, Jeremiah (1664-1660)	1664	1660	   3
Wright, Joseph	1623-1703.	Wright, Joseph (1623-1703)	1623	1703	   3
La Musse, Margaret de	1664 or 1665-1681.	La Musse, Margaret De (1664-1681)	1664	1681	   3
Mordington, James Douglas	1651-	Mordington, James Douglas (1651-NA)	1651	NA	   3
Songhurst, John	-1688.	Songhurst, John (NA-1688)	NA	1688	   3
Fuller, Abraham	-1694.	Fuller, Abraham (NA-1694)	NA	1694	   3
Middleton, George	1645-1726.	Middleton, George (1645-1726)	1645	1726	   3
Kennedy, Herbert	active 1686-1690.	Kennedy, Herbert (1686-1690)	1686	1690	   3
Schuler, Johannes	-1676.	Schuler, Johannes (NA-1676)	NA	1676	   3
Quarles, Francis	1593-1644.	Quarles, Francis (1593-1644)	1593	1644	   3
Waite, John	active 1666.	Waite, John (1666-NA)	1666	NA	   3
Wilson, John	approximately 1575-approximately 1645?.	Wilson, John (1575-1645)	1575	1645	   3
Harvey, William	active 1657-1705.	Harvey, William (1657-1705)	1657	1705	   3
Phillips, Edward	1630-1696?	Phillips, Edward (1630-1696)	1630	1696	   3
Stockdale, William	-1693.	Stockdale, William (NA-1693)	NA	1693	   3
Pritchard, Thomas	-1692.	Pritchard, Thomas (1579-1692)	1579	1692	   3
T. G	1631-1683.	T,  (1631-1683)	1631	1683	   3
Taubman, Matthew	-1690?	Taubman, Matthew (NA-1690)	NA	1690	   3
Fer, Nicolas de	1646-1720.	Fer, Nicolas De (1646-1720)	1646	1720	   3
Love, John	-1721.	Love, John (NA-1721)	NA	1721	   3
Molloy, Francis	active 1660.	Molloy, Francis (1660-NA)	1660	NA	   3
James, William	active 1689-95.	James, William (1689-1695)	1689	1695	   3
Bralesford, Humphrey	1658-1733.	Bralesford, Humphrey (1658-1733)	1658	1733	   3
Knight, William	active 1680-1699.	Knight, William (1680-1699)	1680	1699	   3
Groeneveldt, Jan	1647?-1710?.	Groeneveldt, Jan (1647-1710)	1647	1710	   3
Holyoake, Francis	1567-1653.	Holyoake, Francis (1567-1653)	1567	1653	   3
Wentworth, Philadelphia	-1696.	Wentworth, Philadelphia (NA-1696)	NA	1696	   3
Eliot, George	active 17th century.	Eliot, George	NA	NA	   3
Mayhew, Matthew	1648-1710.	Mayhew, Matthew (1648-1710)	1648	1710	   3
Hunt, Thomas	1611-1683.	Hunt, Thomas (1611-1683)	1611	1683	   3
Hinde, Thomas	active 1673.	Hinde, Thomas (1673-NA)	1673	NA	   3
Cleveland, Charles Fitzroy	1662-1730.	Cleveland, Charles Fitzroy (1662-1730)	1662	1730	   3
Harrison, Thomas	active 1700.	Harrison, Thomas (1700-NA)	1700	NA	   3
Scheiner, Christoph	1575-1650.	Scheiner, Christoph (1575-1650)	1575	1650	   3
Gutheridge, William	-1706.	Gutheridge, William (NA-1706)	NA	1706	   3
Hill, William	1619-1667.	Hill, William (1619-1667)	1619	1667	   3
Webster, John	1580?-1625.	Webster, John (1580-1625)	1580	1625	   3
James	1512-1542.	James,  (1512-1542)	1512	1542	   3
Pelletier, Pierre	active 1610.	Pelletier, Pierre (1610-NA)	1610	NA	   3
Chambers, Richard	1588?-1658.	Chambers, Richard (1588-1658)	1588	1658	   3
Porter, Thomas	active 1654-1668.	Porter, Thomas (1654-1668)	1654	1668	   3
Hammond, Samuel	-1665.	Hammond, Samuel (1794-1665)	1794	1665	   3
Simpson, John	active 17th century.	Simpson, John (1746-1812)	1746	1812	   3
Lowe, Edward	-1682.	Lowe, Edward (1767-1682)	1767	1682	   3
Zanchi, Giralamo	1516-1590.	Zanchi, Giralamo (1516-1590)	1516	1590	   3
Mansell, Robert	1568 or 1569-1656.	Mansell, Robert (1568-1656)	1568	1656	   3
Livesey, James	1625-1682.	Livesey, James (1625-1682)	1625	1682	   3
Marnettè	active 17th century.	Marnettè, 	NA	NA	   3
Spencer, Thomas	active 1628-1629.	Spencer, Thomas (1628-1629)	1628	1629	   3
Allen, Richard	1604 or 1605-	Allen, Richard (1604-1605)	1604	1605	   3
Shute, Christopher	1611-1671.	Shute, Christopher (1611-1671)	1611	1671	   3
Henchman, Richard	-1672.	Henchman, Richard (NA-1672)	NA	1672	   3
Brett, Arthur	-1677?.	Brett, Arthur (NA-1677)	NA	1677	   3
Brownsword, William	1625 or 1626-	Brownsword, William (1625-1626)	1625	1626	   3
White, William	1604-1678.	White, William (1604-1678)	1604	1678	   3
Rich, John	active 1661.	Rich, John (1661-1761)	1661	1761	   3
Wilson, John	1595-1674.	Wilson, John (1595-1674)	1595	1674	   3
Zachary, Thomas	-1686.	Zachary, Thomas (NA-1686)	NA	1686	   3
Crandon, John	-1654.	Crandon, John (NA-1654)	NA	1654	   3
Chewney, Nicholas	1609 or 1610-1685.	Chewney, Nicholas (1609-1685)	1609	1685	   3
Fowler, Christopher	1610?-1678.	Fowler, Christopher (1610-1678)	1610	1678	   3
Waller, Hardress	1604?-1666?.	Waller, Hardress (1604-1666)	1604	1666	   3
Frederick	1609-1670.	Frederick,  (1609-1670)	1609	1670	   3
Pembroke, William Herbert	1580-1630.	Pembroke, William Herbert (1580-1630)	1580	1630	   3
Tromp, Maarten Harpertsz	1598-1653.	Tromp, Maarten Harpertsz (1598-1653)	1598	1653	   3
Canne, John	-1667?	Canne, John (1766-1667)	1766	1667	   3
O'Neill, Owen Roe	1590?-1649.	O'neill, Owen Roe (1590-1649)	1590	1649	   3
Adams, Thomas	1586-1668.	Adams, Thomas (1586-1668)	1586	1668	   3
Wyvill, Christopher	1614-1672?.	Wyvill, Christopher (1614-1672)	1614	1672	   3
Wickins, William	1614-1699.	Wickins, William (1614-1699)	1614	1699	   3
Warwell, James	-1663.	Warwell, James (NA-1663)	NA	1663	   3
Thorpe, Francis	1595-1665.	Thorpe, Francis (1595-1665)	1595	1665	   3
Combachius, Johannes	1585-1651.	Combachius, Johannes (1585-1651)	1585	1651	   3
Powell, Walter	1590 or 1591-	Powell, Walter (1590-1591)	1590	1591	   3
Osborne, Richard	active 1648.	Osborne, Richard (1648-NA)	1648	NA	   3
Naudé, Gabriel	1600-1653.	Naudé, Gabriel (1600-1653)	1600	1653	   3
Mennes, John	1599-1671.	Mennes, John (1599-1671)	1599	1671	   3
Larkin, Edward	1623-1688.	Larkin, Edward (1623-1688)	1623	1688	   3
Price, Owen	-1671.	Price, Owen (NA-1671)	NA	1671	   3
Jackson, John	active 1651-1657.	Jackson, John (1651-1657)	1651	1657	   3
Harris, John	active 1647.	Harris, John (1647-NA)	1647	NA	   3
Crasset, Jean	1618-1692.	Crasset, Jean (1618-1692)	1618	1692	   3
Howes, John	1613-1685.	Howes, John (1613-1685)	1613	1685	   3
Stubbs, John	1618?-1674.	Stubbs, John (1618-1674)	1618	1674	   3
Fleetwood, Charles	-1692.	Fleetwood, Charles (NA-1692)	NA	1692	   3
Sandwich, Edward Montagu	1625-1672.	Sandwich, Edward Montagu (1625-1672)	1625	1672	   3
Hudson, Michael	1605-1648.	Hudson, Michael (1605-1648)	1605	1648	   3
Bostock, Robert	-1656.	Bostock, Robert (NA-1656)	NA	1656	   3
Workman, Giles	1604 or 1605-1665.	Workman, Giles (1604-1665)	1604	1665	   3
Watkins, Richard	1623 or 1624-1708.	Watkins, Richard (1623-1708)	1623	1708	   3
Grenville, Richard	1600-1658.	Grenville, Richard (1600-1658)	1600	1658	   3
Parker, William	active 1651-1658.	Parker, William (1651-1658)	1651	1658	   3
Snell, George	-1656.	Snell, George (NA-1656)	NA	1656	   3
Macclesfield, Charles Gerard	1659?-1701.	Macclesfield, Charles Gerard (1659-1701)	1659	1701	   3
Forbes, Duncan	1644?-1704.	Forbes, Duncan (1644-1704)	1644	1704	   3
Browne, Thomas	1604?-1673.	Browne, Thomas (1604-1673)	1604	1673	   3
Stafford, William	1593-1684.	Stafford, William (1593-1684)	1593	1684	   3
Holland, Guy	1587?-1660.	Holland, Guy (1587-1660)	1587	1660	   3
J. B	-1669.	J,  (NA-1669)	NA	1669	   3
Mitton, Thomas	1597?-1656.	Mitton, Thomas (1597-1656)	1597	1656	   3
Meriton, John	1636-1704.	Meriton, John (1636-1704)	1636	1704	   3
Betham, John	-1709.	Betham, John (NA-1709)	NA	1709	   3
Du Hamel, Jean-Baptiste	1624-1706.	Du Hamel, Jean-baptiste (1624-1706)	1624	1706	   3
Moore, Samuel	1617-	Moore, Samuel (1617-1810)	1617	1810	   3
Le Clerc, Daniel	1652-1728.	Le Clerc, Daniel (1652-1728)	1652	1728	   3
Rogers, Thomas	1573 or 1574-1609 or 1610.	Rogers, Thomas (1573-1610)	1573	1610	   3
Fisher, Thomas	active 17th century.	Fisher, Thomas	NA	NA	   3
Palmer, Gefrey	1598-1670.	Palmer, Gefrey (1598-1670)	1598	1670	   3
Céspedes y Meneses, Gonzalo de	1585?-1638.	Céspedes Y Meneses, Gonzalo De (1585-1638)	1585	1638	   3
Gamble, John	-1687.	Gamble, John (1761-1687)	1761	1687	   3
Argyll, Archibald Campbell	1629-1685.	Argyll, Archibald Campbell (1629-1685)	1629	1685	   3
Talon, Nicolas	1605-1691.	Talon, Nicolas (1605-1691)	1605	1691	   3
Vokins, Joan	-1690.	Vokins, Joan (NA-1690)	NA	1690	   3
Livie, John	active 1654-1659.	Livie, John (1654-1659)	1654	1659	   3
Ufflet, John	1603-	Ufflet, John (1603-NA)	1603	NA	   3
Kinnaston, Francis	1587-1642.	Kinnaston, Francis (1587-1642)	1587	1642	   3
Pratt, Samuel	1659?-1723.	Pratt, Samuel (1659-1723)	1659	1723	   3
Falkland, Henry Cary	-1633.	Falkland, Henry Cary (1634-1633)	1634	1633	   3
Goodall, Charles	1642-1712.	Goodall, Charles (1642-1712)	1642	1712	   3
Temple, Richard	1634-1697.	Temple, Richard (1634-1697)	1634	1697	   3
Geree, Stephen	1594-1656?.	Geree, Stephen (1594-1656)	1594	1656	   3
Saint-Amour, Louis-Gorin de	1619-1687.	Saint-amour, Louis-gorin De (1619-1687)	1619	1687	   3
Chamberlen, Hugh	active 1720.	Chamberlen, Hugh (1720-NA)	1720	NA	   3
Plaxton, George	1647 or 1648-1720.	Plaxton, George (1647-1720)	1647	1720	   3
Coles, William	1626-1662.	Coles, William (1626-1662)	1626	1662	   3
Allin, John	1596-1671.	Allin, John (1596-1671)	1596	1671	   3
Cradocke, Francis	-1670?.	Cradocke, Francis (NA-1670)	NA	1670	   3
Petter, John	1661 or 1662-1700.	Petter, John (1661-1700)	1661	1700	   3
Gethin, Grace	1676-1697.	Gethin, Grace (1676-1697)	1676	1697	   3
Langley, John	-1657.	Langley, John (NA-1657)	NA	1657	   3
