author	author_gender	Count
Teede, Richard	ambiguous	     1
Teellinck, Willem (1579-1629)	NA	     3
Teft, Elizabeth	ambiguous	     1
Teissier, Antoine (1632-1715)	ambiguous	     1
Teissier, Antoine (1652-1715)	ambiguous	     1
Teixeira, José (1543-1604)	NA	     3
Teixeira, Pedro (1570-NA)	NA	     1
Teixera, José (1543-1620)	NA	     1
Tejeda, Fernando De (1623-NA)		     4
Telesio, Antonio (1482-1533)	NA	     1
Telfair, Alexander	ambiguous	     2
Telfair, Cortes	male	     1
Telfair, Dorothea	NA	     1
Telfair, Jean	ambiguous	     1
Telfair, Robert	ambiguous	     3
Telfer, Alexander	ambiguous	     5
Telfer, Archibald	NA	     1
Telfer, James	NA	     1
Telfer, Jean	ambiguous	     1
Telfer, Thomas	NA	     1
Telfer, William	ambiguous	     5
Telford, Thomas (1757-1834)	NA	     3
Telin, Guillaume	male	     1
Tellier, Le	ambiguous	     2
Tempelhoff, Georg Friedrich Von (1737-1807)	ambiguous	     1
Tempest, 	NA	     1
Tempest, George	ambiguous	     1
Tempest, Richard (1619-1662)	ambiguous	     2
Tempest, Stephen	NA	     5
Templar, 	NA	     1
Temple ,samuel,  (1770-1816)	ambiguous	     1
Temple, 	ambiguous	     1
Temple, Alexander	ambiguous	     1
Temple, Anne Grenville-temple (1709-1777)	ambiguous	     3
Temple, Anthony (1709-1777)	NA	     1
Temple, Anthony (1723-1795)	NA	    12
Temple, Barrester	NA	     1
Temple, Charles	ambiguous	     2
Temple, John	NA	     1
Temple, John (1600-1677)	NA	    14
Temple, John (1731-1798)	NA	     1
Temple, Peter (1613-1660)	NA	     1
Temple, Richard (1634-1697)	ambiguous	     3
Temple, Richard (1759-1826)	ambiguous	     2
Temple, Richard Grenville-temple (1711-1779)	ambiguous	     4
Temple, Robert	ambiguous	     1
Temple, Samuel (1770-1816)	NA	     1
Temple, Thomas (NA-1661)	NA	     1
Temple, William	ambiguous	     4
Temple, William (1555-1627)	ambiguous	     7
Temple, William (1628-1699)	ambiguous	    66
Temple, William Johnston (1739-1796)	ambiguous	     4
Templeman, Daniel	ambiguous	     1
Templeman, J	NA	     1
Templeman, Thomas (NA-1729)	NA	     2
Templer, 	NA	     1
Templer, John (NA-1693)	NA	     4
Templeton, James	NA	     2
Templo, Jacob Judah Aryeh Leon (1603-1675)	ambiguous	     3
Tena, Ludovicus De		     1
Tench, Watkin (1759-1833)	male	     7
Tenche, Nathaniel	NA	     4
Tencin, Claudine Alexandrine Guérin De (1682-1749)		     7
Tende, Gaspard De (1618-1697)		     1
Tendring, John	NA	     2
Tenducci, Dora	NA	     1
Tenducci, Giusto Ferdinando (1735-1790)	male	     3
Tenent, William	ambiguous	     1
Tenison, Edward (1673-1735)	NA	     9
Tenison, Richard (1640-1705)	ambiguous	     6
Tenison, Thomas (1636-1715)	NA	    57
Tennant, Smithson (1761-1815)	male	     1
Tennant, T O	NA	     1
Tennent, A (NA-1788)	NA	     2
Tennent, Agnes (NA-1769)	NA	     2
Tennent, Alexander	ambiguous	     1
Tennent, Elizabeth	ambiguous	     5
Tennent, Gilbert (1703-1764)	NA	    57
Tennent, John (1706-1732)	NA	     2
Tennent, John (1710-1748)	NA	    18
Tennent, Robert	ambiguous	     2
Tennent, William (1705-1777)	ambiguous	     1
Tennent, William (1740-1777)	ambiguous	     3
Tennoch, William	ambiguous	     1
Tenny, Joseph	ambiguous	     1
Ter-horst, Joannes Hermannus	male	     1
Teramano, Pietro	male	     4
Terbie, 	NA	     1
Terence, 	ambiguous	   168
Terence, Sweep	NA	     1
Terentius, Publius	male	     4
Teres, T	NA	     1
Teresa,  (1515-1582)	ambiguous	     8
Teresa, Saint (1515-1582)	ambiguous	     2
Teresia, Maria (1743-NA)	ambiguous	     1
Terilo, William	ambiguous	     1
Terminalis, Octavius	ambiguous	     1
Terne, Christopher (1620-1673)	ambiguous	     1
Terrasson, Jean (1670-1750)	ambiguous	     5
Terrel, Samuel	NA	     1
Terrell, T	NA	     1
Terrick, Richard (1710-1777)	ambiguous	     9
Terrick, Samuel	NA	     1
Terrot, William	ambiguous	     1
Terry, Edward (1590-1660)	NA	     8
Terry, Garnet	ambiguous	     7
Terry, Henry (1791-NA)	ambiguous	     1
Terry, Isaac (1689-1744)	NA	     2
Terry, John (1555-1625)	NA	     6
Tersteegen, Gerhard (1697-1769)	male	    10
Tertius, Martinus	NA	     1
Tertius, Plinius	NA	     1
Tertullian, 	male	    14
Tesauro, Emanuele (1592-1675)	NA	     7
Tesdale, Christopher (1591-1592)	ambiguous	     2
Tessier, Charles (1550-NA)	ambiguous	     2
Tessin, Carl Gustaf (1695-1770)	ambiguous	     4
Testa, Antonio Giuseppe (1756-1814)	male	     1
Testas, Aaron (NA-1721)	NA	     1
Testelin, Henri (1616-1695)	ambiguous	     1
Tetlow, Richard-john	NA	     2
Teush, Frederick (NA-1783)	NA	     1
Teuton, 	NA	     1
Teutscher Bauers-mann, In Pensylvanien	ambiguous	     1
Teviot, Macktellina Livingston (NA-1729)	ambiguous	     1
Teviot, Thomas Livingston (1652-1711)	ambiguous	     2
Tew, Edmund (1700-1770)	NA	     4
Tew, Edward	NA	     2
Tewkesbury, Henry Capel (NA-1696)	ambiguous	     1
Teynham, Henry Francis Roper-curzon (1767-1842)	ambiguous	     1
Thachame, T	NA	     1
Thache, Thomas (1616-1617)	NA	     1
Thacher, Oxenbridge (1719-1765)	NA	     2
Thacher, Peter (1651-1727)	NA	     8
Thacher, Peter (1677-1739)	NA	     3
Thacher, Peter (1716-1785)	NA	     2
Thacher, Peter (1752-1802)	NA	    23
Thacher, Samuel	NA	     1
Thacher, Thomas (1620-1678)	NA	     4
Thacher, Thomas (1756-1812)	NA	     7
Thacher, Thomas Cushing (1771-1849)	male	     3
Thacker, Anthony (NA-1744)	NA	     3
Thacker, Jeremy	ambiguous	     1
Thacker, John	NA	     3
Thacker, R	NA	     1
Thacker, Robert (NA-1687)	ambiguous	     1
Thackeray, William (1664-1693)	ambiguous	     1
Thackery, T	NA	     1
Thackrey, T	NA	     1
Thaddaeus, Joannes (1630-NA)	male	     2
Tham, Volrath	male	     1
Thane, John (1653-1727)	NA	     2
Thane, John (1748-1818)	NA	     7
Thanet, Sackville Tufton (1733-1786)	NA	     1
Thanet, Sackville Tufton (1767-1825)	NA	     3
Tharp, John	NA	     1
Tharp, Peter	NA	     3
Tharpe, Edward	NA	     2
Thayer, Ebenezer (1689-1733)	ambiguous	     3
Thayer, Ebenezer (1734-1792)	ambiguous	     1
Thayer, Elihu (1747-1812)	male	     2
Thayer, John (1758-1815)	NA	    16
Thayer, Nathaniel (1769-1840)	NA	     6
Thayre, Thomas	NA	     2
Theaker, Robert	ambiguous	     1
Theatre, Covent	NA	     3
Theed, Richard (1683-1684)	ambiguous	     3
Thellusson, George Woodford (NA-1811)	ambiguous	     2
Theloall, Simon	ambiguous	     1
Thelwall, John (1764-1834)	NA	    39
Thelwall, Robert Carter (NA-1787)	ambiguous	     5
Thémines, Pons De Lauzière (1553-1627)		     1
Themistocles, 	male	     5
Themylthorp, Nicholas	NA	     2
Themylthorpe, Nicholas	NA	    18
Theobald,  (1688-1744)	male	    59
Theobald, Francis (NA-1670)	ambiguous	     1
Theobald, Jeremiah	NA	     1
Theobald, John (NA-1760)	NA	    23
Theobald, Peter	NA	     1
Theodosius,  (1-1)	NA	     1
Theophylactus,  (1050-1108)	NA	     1
Théveneau De Morande, Charles (1741-1805)	ambiguous	    10
Théveneau De Morande, Charles (1741-1805)	ambiguous	     2
Theveneau, Adam	ambiguous	     1
Thévenot, Jean De (1633-1667)		     3
Thévenot, M (1620-1692)	NA	     2
Thévenot, Melchisédec (1620-1692)	NA	     2
Thevet, André (1502-1590)	NA	     2
Theyer, Charles (1682-1768)	ambiguous	     1
Theyer, John (1597-1673)	NA	     2
Thiard De Bissy, Henri De (1657-1737)		     1
Thibault,  (1795-NA)	male	     2
Thibaut, Jean (NA-1545)	ambiguous	     2
Thibaut, P	NA	     2
Thicknesse, Ann (1737-1824)	NA	     6
Thicknesse, Philip (1719-1792)	NA	    51
Thimelthorpe, C	NA	     1
Thims, Gregory	ambiguous	     1
Thirkeld, Taylor (1705-1706)	ambiguous	     3
Thirlby, Styan (1686-1753)	NA	     3
Thirlwall, Thomas (NA-1827)	NA	     2
Thiroux D'arconville, Marie-geneviève-charlotte Darlus (1720-1805)	NA	     1
Thistlethwaite, James (1751-NA)	NA	    10
Thiville, J G J B	NA	     1
Thode, Christianus Mathias (1776-1777)	male	     1
Thököly, Imre (1657-1705)	NA	     1
Thom, William	ambiguous	     1
Thom, William (1710-1790)	ambiguous	    20
Thom, William (1751-1811)	ambiguous	     2
Thom, William (NA-1795)	ambiguous	     1
Thomas, 	NA	     8
Thomas,  (1118-1170)	NA	     1
Thomas,  (1220-1297)	NA	     7
Thomas,  (1225-1274)	NA	     1
Thomas,  (1364-1440)	NA	     1
Thomas,  (1380-1471)	NA	    30
Thomas,  (1533-1558)	NA	     1
Thomas,  (1553-1588)	NA	    14
Thomas,  (1732-1785)	NA	     1
Thomas,  (1785-NA)	NA	     1
Thomas, Alexander (1775-1809)	ambiguous	     1
Thomas, Andrew	NA	     1
Thomas, Ann	NA	     2
Thomas, Anthony	NA	     2
Thomas, Bartholomew (1751-NA)	male	     1
Thomas, Benjamin	ambiguous	     8
Thomas, Dafydd	male	     1
Thomas, Dalby	ambiguous	     5
Thomas, Daniel (1748-NA)	ambiguous	     8
Thomas, David (1732-1815)	ambiguous	     2
Thomas, David (1759-1822)	ambiguous	     2
Thomas, Edward	NA	     1
Thomas, Elisha (1746-1788)	ambiguous	     3
Thomas, Eliza (1779-1799)	NA	     1
Thomas, Elizabeth (1677-1731)	ambiguous	    10
Thomas, Elizabeth (1762-1731)	ambiguous	     1
Thomas, Evan (1733-1814)	ambiguous	     5
Thomas, Francis Balladon	ambiguous	     1
Thomas, Francis Tracy	ambiguous	     1
Thomas, Frederick (NA-1783)	NA	     1
Thomas, Fremington	NA	     1
Thomas, Gabriel	ambiguous	     1
Thomas, George (1695-1774)	ambiguous	     3
Thomas, George Andrew (1767-1804)	ambiguous	     5
Thomas, Hugh (1706-1780)	NA	     1
Thomas, Isaiah (1749-1831)	ambiguous	    16
Thomas, J	NA	     4
Thomas, James (1657-1658)	NA	     2
Thomas, Joane	NA	     1
Thomas, John	NA	     9
Thomas, John (1646-1647)	NA	     1
Thomas, John (1671-1719)	NA	     1
Thomas, John (1680-NA)	NA	     1
Thomas, John (1691-1766)	NA	    12
Thomas, John (1692-1744)	NA	     1
Thomas, John (1696-1781)	NA	    12
Thomas, John (1712-1793)	NA	     9
Thomas, John (1730-1804)	NA	     8
Thomas, John (1736-1769)	NA	     1
Thomas, John (1757-1835)	NA	     1
Thomas, John (NA-1703)	NA	     1
Thomas, John (NA-1797)	NA	     1
Thomas, John Chew (1764-1836)	NA	     1
Thomas, Joshua (1719-1797)	ambiguous	     4
Thomas, Josiah	NA	     2
Thomas, Lambrocke	NA	     1
Thomas, Lewis (1567-1568)	ambiguous	     9
Thomas, Lewis (1587-1619)	ambiguous	     1
Thomas, M (1732-1785)	NA	     4
Thomas, M E (1796-NA)	NA	     1
Thomas, Michael	NA	     3
Thomas, Nathanael	NA	     1
Thomas, Oliver	ambiguous	     1
Thomas, Pascoe	ambiguous	     1
Thomas, Richard (1757-1834)	ambiguous	     2
Thomas, Robert (1753-1774)	ambiguous	     1
Thomas, Robert (1753-1811)	ambiguous	     1
Thomas, Robert (1753-1835)	ambiguous	     1
Thomas, Robert Bailey (1766-1846)	ambiguous	    10
Thomas, Rowley	male	     4
Thomas, Samuel	NA	     2
Thomas, Simon (NA-1743)	ambiguous	     6
Thomas, Timothy	NA	     1
Thomas, Timothy (1720-1768)	NA	     5
Thomas, Timothy (1753-1826)	NA	     1
Thomas, Timothy (NA-1720)	NA	     3
Thomas, Tobyas (1697-1702)	male	     1
Thomas, Tristram (1769-1847)	male	     1
Thomas, Up Shinkin	male	     1
Thomas, Walter	ambiguous	     1
Thomas, William	ambiguous	    11
Thomas, William (1593-1667)	ambiguous	    10
Thomas, William (1613-1689)	ambiguous	     7
Thomas, William (1670-1738)	ambiguous	     5
Thomas, William (1716-NA)	ambiguous	     1
Thomas, William (NA-1554)	ambiguous	     1
Thomas, William (NA-1653)	ambiguous	     3
Thomas, William (NA-1800)	ambiguous	     2
Thomas, Wm (1716-NA)	NA	     3
Thomas, Zecharias (1727-1816)	NA	     1
Thomason, Edward	NA	     1
Thomason, George (NA-1666)	ambiguous	     4
Thomason, Thomas T (1727-1816)	NA	     2
Thomasset, 	NA	     1
Thomond, Henry O'brien (1688-1741)	ambiguous	     3
Thompkins, Edward	NA	     2
Thompson,  (1786-NA)	male	     1
Thompson, Abraham	ambiguous	     1
Thompson, Anthony (1665-1666)	NA	     1
Thompson, Archer (NA-1805)	ambiguous	     2
Thompson, Benjamin (1776-1816)	ambiguous	     1
Thompson, C (1780-NA)	NA	     1
Thompson, Charles	ambiguous	     1
Thompson, Charles (1710-NA)	ambiguous	     8
Thompson, Charles (1750-NA)	ambiguous	    12
Thompson, Edward (1738-1786)	NA	    27
Thompson, Eliza	NA	     1
Thompson, Francis (1665-1666)	ambiguous	     2
Thompson, George (NA-1751)	ambiguous	     8
Thompson, Gilbert (1728-1803)	NA	     2
Thompson, H	NA	     1
Thompson, Henry (1618-1658)	ambiguous	     1
Thompson, Henry (1657-1658)	ambiguous	     1
Thompson, Henry (NA-1658)	ambiguous	     1
Thompson, Henry Fred	ambiguous	     1
Thompson, Isaac (1703-1776)	NA	     7
Thompson, J	NA	    17
Thompson, J (1763-NA)	NA	     4
Thompson, J (1772-NA)	NA	     1
Thompson, James (1797-NA)	NA	     5
Thompson, John (1740-1805)	NA	     2
Thompson, John (1740-1828)	NA	     1
Thompson, John (1740-NA)	NA	     3
Thompson, John-weeks	NA	     2
Thompson, Jona	ambiguous	     3
Thompson, Jonah (1702-1780)	ambiguous	     1
Thompson, Josias	male	     2
Thompson, Michael	NA	     1
Thompson, Nathaniel (NA-1687)	NA	     9
Thompson, Otis (1776-1859)	NA	     4
Thompson, P	NA	     1
Thompson, Peter (NA-1759)	NA	     1
Thompson, R	NA	     6
Thompson, Richard (1647-1685)	ambiguous	     1
Thompson, Richard (1790-1807)	ambiguous	     2
Thompson, Robert	ambiguous	     1
Thompson, Robert (1640-1683)	ambiguous	     1
Thompson, Robert (1715-NA)	ambiguous	     1
Thompson, Robert (1737-1791)	ambiguous	     1
Thompson, Robert (1774-NA)	ambiguous	     1
Thompson, Samuel	NA	     1
Thompson, Seth	ambiguous	     1
Thompson, Th	male	     1
Thompson, Tho	male	     1
Thompson, Thomas	NA	     5
Thompson, Thomas (1574-NA)	NA	     6
Thompson, Thomas (1632-1704)	NA	     1
Thompson, Thomas (1698-NA)	NA	     1
Thompson, Thomas (1708-1773)	NA	     5
Thompson, Thomas (1711-NA)	NA	     2
Thompson, Thomas (1754-1828)	NA	     1
Thompson, Thomas (1755-1799)	NA	     1
Thompson, Thomas (NA-1727)	NA	     7
Thompson, Thomas (NA-1763)	NA	     7
Thompson, Thomas (NA-1828)	NA	     1
Thompson, Thomas W (1766-1821)	NA	     1
Thompson, W	NA	    11
Thompson, Wardhaugh	NA	     1
Thompson, William	ambiguous	    10
Thompson, William (1712-1766)	ambiguous	     7
Thompson, William (1730-1800)	ambiguous	     2
Thompson, William (1733-1799)	ambiguous	     2
Thompson, William (1759-1811)	ambiguous	     4
Thompson, William (NA-1649)	ambiguous	     4
Thomson,  (1681-1851)	NA	     1
Thomson,  (1757-1851)	NA	     4
Thomson,  (1788-1851)	NA	     4
Thomson, Adam (NA-1767)	ambiguous	     3
Thomson, Alexander	ambiguous	    10
Thomson, Alexander (1722-1800)	ambiguous	     1
Thomson, Alexander (1748-NA)	ambiguous	     1
Thomson, Alexander (1763-1803)	ambiguous	     7
Thomson, Andrew (1710-1795)	NA	     2
Thomson, Andrew (1719-1777)	NA	     1
Thomson, Andrew (1755-NA)	NA	     1
Thomson, Archibald	NA	     1
Thomson, Claud	ambiguous	     1
Thomson, David (1763-1837)	ambiguous	     5
Thomson, Eliza	NA	     1
Thomson, Elspeth	female	     3
Thomson, Frederick	NA	     1
Thomson, G	NA	     3
Thomson, Gavin	ambiguous	     3
Thomson, George	ambiguous	    12
Thomson, George (1648-1679)	ambiguous	    11
Thomson, George (1761-NA)	ambiguous	     1
Thomson, George (NA-1782)	ambiguous	     1
Thomson, Helen (1794-NA)	ambiguous	     1
Thomson, Henry	ambiguous	     1
Thomson, James	NA	    19
Thomson, James (1700-1748)	NA	   363
Thomson, James (1719-1762)	NA	     1
Thomson, James (1724-1791)	NA	     3
Thomson, James (1752-1762)	NA	     1
Thomson, James (1768-1855)	NA	     1
Thomson, James (NA-1719)	NA	     1
Thomson, James (NA-1726)	NA	     1
Thomson, Janet (1723-1725)	ambiguous	     1
Thomson, Jean	ambiguous	     1
Thomson, Jeremia (1667-1713)	ambiguous	     1
Thomson, John	NA	    16
Thomson, John (1732-NA)	NA	     1
Thomson, John (1733-1807)	NA	    14
Thomson, John (1741-1822)	NA	     4
Thomson, John (1754-1799)	NA	     8
Thomson, John (1765-1846)	NA	     1
Thomson, John (1773-1807)	NA	     1
Thomson, John (1776-1799)	NA	     1
Thomson, John (NA-1753)	NA	     5
Thomson, Kate	NA	     1
Thomson, Katharine (1793-NA)	NA	     1
Thomson, Margaret (1774-NA)	ambiguous	     3
Thomson, Nicolas	NA	     1
Thomson, P	NA	     1
Thomson, Patrick	NA	     1
Thomson, Peter	NA	     1
Thomson, R	NA	     6
Thomson, Richard (NA-1613)	ambiguous	     1
Thomson, Robert (1780-NA)	ambiguous	     3
Thomson, Samuel (1657-1666)	NA	     4
Thomson, Samuel Smith (1778-1849)	ambiguous	     1
Thomson, Thomas (1703-1852)	NA	     1
Thomson, Thomas (1773-1852)	NA	     2
Thomson, Thomas (NA-1852)	NA	     4
Thomson, W	NA	     2
Thomson, William	ambiguous	     6
Thomson, William (1651-1708)	ambiguous	     1
Thomson, William (1678-1739)	ambiguous	     1
Thomson, William (1746-1817)	ambiguous	    15
Thomson, William (1761-1817)	ambiguous	     2
Thomson, William (1773-1790)	ambiguous	     1
Thomson, William (NA-1699)	ambiguous	     2
Thomson, William (NA-1708)	ambiguous	     1
Thomsonn, Samuel (1643-NA)	NA	     3
Thongerloo Or Tongherloo, Cornelis Van	ambiguous	     1
Thor, George	ambiguous	     2
Thorburn, John	NA	     1
Thorburn, Thomas	NA	     2
Thorel De Campigneulles, Charles-claude-florent De (1737-1809)		     6
Thoresby, Ralph (1658-1725)	ambiguous	     5
Thoresby, Ralph (1698-1763)	ambiguous	     1
Thoresby, William	ambiguous	     2
Thorgilsson, Ari (1068-1148)	ambiguous	     2
Thorie, John (1568-NA)	NA	     3
Thorild, Thomas (1759-1808)	NA	     1
Thorisby, Thomas	NA	     1
Thorius, Raphael (NA-1625)	ambiguous	     8
Thorkelin, Grímur Jónsson (1752-1829)	NA	     1
Thorkelin, Grı́mur Jónsson (1752-1829)	NA	     3
Thorley, 	male	     1
Thorley, John	NA	     4
Thorn, Romaine Joseph	ambiguous	     6
Thornborough, John (1551-1641)	NA	     7
Thornburgh, Giles (1687-NA)	male	     1
Thorndike, Herbert (1598-1672)	NA	    17
Thorne, Edmund	NA	     1
Thorne, Francis	ambiguous	     1
Thorne, George	ambiguous	     1
Thorne, Henry (1567-1584)	ambiguous	     1
Thorne, J (1672-NA)	NA	     1
Thorne, Tom (1792-NA)	ambiguous	     1
Thorne, William (1568-1630)	ambiguous	     2
Thornely, Peter	NA	     1
Thornes, Edward	NA	     1
Thornhill, Henry	ambiguous	     1
Thornhill, James (1675-1734)	NA	     1
Thornhill, John (NA-1798)	NA	     1
Thornhill, Richard	ambiguous	     1
Thornley, John (1696-1697)	NA	     3
Thorns, Joseph (1701-1760)	ambiguous	     1
Thornton, 	male	     1
Thornton, Bonnell (1724-1768)	NA	     9
Thornton, Elisha (1748-1816)	ambiguous	    11
Thornton, Henry (1649-1815)	ambiguous	     1
Thornton, Henry (1760-1815)	ambiguous	     1
Thornton, Henry (NA-1815)	ambiguous	     1
Thornton, John	NA	     1
Thornton, Richard	ambiguous	     2
Thornton, Robert	ambiguous	     2
Thornton, Robert John (1768-1837)	ambiguous	    25
Thornton, Samuel	NA	     1
Thornton, Stephen (1657-1744)	NA	     1
Thornton, Theophilus (1759-1796)	NA	     2
Thornton, Thomas (1729-1739)	NA	     3
Thornton, Thomas (1757-1823)	NA	     1
Thornton, William (1641-1707)	ambiguous	     1
Thornton, William (1759-1828)	ambiguous	     2
Thornton, William (NA-1769)	ambiguous	     3
Thornycroft, Edward (1752-1817)	NA	     1
Thornycroft, John	NA	     1
Thorogood, B	NA	     1
Thorogood, Stephen	NA	     1
Thorold, John (1703-1775)	NA	     8
Thorold, Thomas (1766-NA)	NA	     6
Thoroton, Robert (1623-1678)	ambiguous	     3
Thorowgood, Edmund	NA	     1
Thorowgood, G	NA	     1
Thorowgood, Henry	ambiguous	     1
Thorowgood, John (1700-NA)	NA	     3
Thorowgood, Thomas (NA-1669)	NA	     5
Thorp, George (1637-1719)	ambiguous	     1
Thorp, John	NA	     1
Thorp, Robert	ambiguous	     4
Thorpe, Francis (1595-1665)	ambiguous	     3
Thorpe, Henry (1681-1764)	ambiguous	     1
Thorpe, John	NA	     2
Thorpe, Joseph (1716-NA)	ambiguous	     1
Thorpe, William (NA-1407)	ambiguous	     1
Thory, John (NA-1728)	NA	     1
Thou, Jacques Auguste De		     1
Thou, Jacques-auguste De (1553-1617)		    13
Thousands, 	NA	     1
Thouvenel, Pierre (1747-1815)	NA	     2
Thoyras, Rapin (1661-1725)	NA	    85
Threipland, Christian	ambiguous	     1
Threipland, Patrick Murray (1762-1837)	ambiguous	     3
Threipland, Stuart (1716-1805)	NA	     6
Threipland, Stuart Moncrieff (1771-1838)	NA	     2
Threlfal, William	ambiguous	     2
Threlkeld, Caleb (1676-1728)	NA	     3
Throckmorton, Baynham (NA-1664)	male	     1
Throckmorton, Bromsall	NA	     1
Throckmorton, Charles	ambiguous	     1
Throckmorton, Job (1545-1601)	NA	     5
Throckmorton, John (1753-1819)	NA	     4
Throckmorton, Raphael (1601-1667)	ambiguous	     1
Throgmorton, George	ambiguous	     1
Throop, Benjamin (1712-1785)	ambiguous	     3
Throop, William (1720-1756)	ambiguous	     1
Throp, Roger (1703-1736)	NA	     1
Throsby, John (1740-1803)	NA	     7
Thrum, Tam	ambiguous	     4
Thrum, Timothy	NA	     1
Thruston, Malachi	ambiguous	     1
Thucydides, 	male	    14
Thuillier, Jean Louis (1757-1822)	ambiguous	     1
Thun Und Hohenstein, Frantz Siegmund (1639-1702)	male	     1
Thunberg, Carl Peter (1743-1828)	ambiguous	     6
Thurber, Benjamin (1734-1807)	ambiguous	     1
Thurber, Laban	male	     1
Thurgood, Thomas (1726-NA)	NA	     1
Thurlbourn, William (NA-1768)	ambiguous	    19
Thurlin, Thomas (NA-1714)	NA	     1
Thurloe, C	NA	     1
Thurloe, John (1616-1668)	NA	     2
Thurlow, Edward (1731-1806)	NA	     7
Thurlow, Thomas (1731-1806)	NA	     1
Thurlow, Thomas (1737-1791)	NA	     2
Thurman, Henry (NA-1670)	ambiguous	     2
Thurman, Ralph	ambiguous	     1
Thurmond, John (1724-1749)	NA	     6
Thurston, Benjamin (1755-1804)	ambiguous	     6
Thurston, Joseph	ambiguous	     5
Thurston, Mark (1735-NA)	ambiguous	     2
Thurston, Mary	ambiguous	     1
Thurston, Robert (1702-NA)	ambiguous	     1
Thurston, Samuel	NA	     1
Thwaites, Edward (1667-1711)	NA	     2
Thwaites, Ephraim	NA	     1
Thwaites, James (1683-1755)	NA	     3
Thwaites, James (1683-1801)	NA	     4
Thwaites, Josiah	NA	     2
Thwaites, Martha	ambiguous	     1
Thwaites, Thomas	NA	     3
Thwing, Thomas (NA-1680)	NA	     1
Thynne, Francis (1545-1608)	ambiguous	     2
Tibal, Peter (1721-1722)	NA	     1
Tiberius, 	NA	     1
Tibullus, 	NA	     7
Tichborne, Henry (1581-1667)	ambiguous	     1
Tichborne, John (NA-1638)	NA	     1
Tichborne, Robert (NA-1682)	ambiguous	     8
Tichbourne, Henry	ambiguous	     1
Tickell,  (1686-1740)	NA	    32
Tickell, John (NA-1694)	NA	     8
Tickell, Richard (1751-1793)	ambiguous	    57
Tickell, William	ambiguous	     2
Tickle-pitcher, Tymothy	male	     1
Tickle, Timothy	NA	     1
Ticklecheek, Timothy	NA	     1
Ticklehim, Timothy	NA	     1
Ticklepitcher, T	NA	     1
Ticklepitcher, Toby	ambiguous	     1
Tickler, Timothy	NA	     1
Tickleside, Toby	ambiguous	     2
Ticknor, Elisha (1757-1821)	ambiguous	     3
Ticwhit, G	NA	     1
Tidcombe, Jeremiah (NA-1740)	NA	     4
Tidcombe, John	NA	     1
Tidd, William (1760-1847)	ambiguous	     6
Tidd, William (1847-1847)	ambiguous	     1
Tide-waiter, At Cove	ambiguous	     1
Tielke, Johann Gottlieb (1731-1787)	ambiguous	     2
Tierney, George (1731-1830)	ambiguous	     1
Tierney, George (1761-1830)	ambiguous	     6
Tiessen, Matthias (NA-1700)	male	     1
Tifaut De La Noue, Jérôme	NA	     2
Tiffany, Consider (1733-1796)	ambiguous	     2
Tiffin, Benjamin	ambiguous	     1
Tiffin, William (1695-1759)	ambiguous	     1
Tighe, Edward (NA-1798)	NA	     5
Tighe, Robert	ambiguous	     1
Tighe, William (1738-1782)	ambiguous	     2
Tijou, Jean	ambiguous	     1
Tilborgh, James	NA	     1
Tilburg, Cornelius	ambiguous	     7
Tilbury, 	male	     1
Tilbury, Samuel	NA	     1
Tilden, Stephen (1690-1766)	NA	     2
Tilenus, Daniel (1563-1633)	ambiguous	     5
Tiler, Arthur	NA	     1
Tilestone, Thomas	NA	     1
Till, 	NA	     1
Tillam, Thomas	NA	     8
Tillard, John	NA	     3
Tillard, Richard (1732-1786)	ambiguous	     3
Tillard, William (1675-NA)	ambiguous	     2
Tillary, James (1751-1818)	NA	     2
Tillesley, Richard (1582-1621)	ambiguous	     2
Tillet, Mathieu (1720-1791)	male	     1
Tillier, Rodolphe	male	     2
Tillinghast, George (1764-1829)	ambiguous	     1
Tillinghast, John (1604-1655)	NA	    18
Tillinghast, Joseph	ambiguous	     1
Tillinghast, Mary	ambiguous	     2
Tillinghast, Pardon (1622-1718)	male	     1
Tilloch, Alexander (1759-1825)	ambiguous	     2
Tillotson, John (1630-1694)	NA	   279
Tillotson, Nathan	NA	     1
Tilly, Alexandre (1764-1816)	ambiguous	     1
Tilly, Jean T'serclaes De (1559-1632)		     1
Tilly, John (1698-NA)	NA	     1
Tilly, Nicolas De Koning		     6
Tilly, William (1641-1717)	ambiguous	     1
Tilly, William (1675-1717)	ambiguous	    30
Tilly, William (NA-1717)	ambiguous	     2
Tilney, Edmund (NA-1610)	NA	     7
Tilsley, John (1614-1684)	NA	     2
Tilsley, Thomas	NA	     1
Tilson, Robert	ambiguous	     1
Tilton, James (1745-1822)	NA	     2
Tily, Joseph	ambiguous	     2
Timanthus, 	NA	     1
Timberlake, Henry (NA-1626)	ambiguous	     8
Timberlake, Henry (NA-1765)	ambiguous	     1
Timberland, Ebenezer	ambiguous	     1
Timbury, 	NA	     1
Timbury, Jane	ambiguous	     6
Time, Mark	ambiguous	     2
Timewell, 	NA	     1
Timewell, George	ambiguous	     1
Timorcus, Theophilus	NA	     2
Timotheus,  (1752-NA)	male	     1
Timothy,  (1748-NA)	NA	     1
Timson, John	NA	     4
Timur,  (1336-1405)	male	     4
Tindal, Humphrey	NA	     1
Tindal, Matthew (1653-1733)	ambiguous	    67
Tindal, N (1687-1774)	NA	    14
