original	polished	Count
Ruggles, Samuel.	Ruggles, Samuel	1
Justice (Writer.	Justice Writer	1
Carré, C.	Carré, C	1
Sorlie, Sholto.	Sorlie, Sholto	1
Chaplin, Joseph.	Chaplin, Joseph	1
Friend to liberty and justice.	Friend To Liberty And Justice	1
Spencer, Arthur.	Spencer, Arthur	1
Willcocks, Henry.	Willcocks, Henry	1
Lafitte du Courteil, Amable-Louis-Rose de.	Lafitte Du Courteil, Amable-louis-rose De	1
Townsend, David.	Townsend, David	1
Williamson, J. B.	Williamson, J. B	1
Fields, R.	Fields, R	1
Swediaur, F.	Swediaur, F	1
Butler, John.	Butler, John	1
Dunlap, Jane.	Dunlap, Jane	1
Fairservice, James.	Fairservice, James	1
Tickler, Timothy.	Tickler, Timothy	1
White, Francis.	White, Francis	1
West, Cato.	West, Cato	1
Roosevelt, Nicholas J.	Roosevelt, Nicholas J	1
Pepper, Henry.	Pepper, Henry	1
Cowles, Giles H.	Cowles, Giles H	1
Ames, Philomath N.	Ames, Philomath N	1
Hunt, Garner A.	Hunt, Garner A	1
Barkly, Gilbert.	Barkly, Gilbert	1
Cree, Joseph.	Cree, Joseph	1
Tscherning, Valerius.	Tscherning, Valerius	1
Vanden Broek, Reinier John.	Vanden Broek, Reinier John	1
Stimson, Elisha.	Stimson, Elisha	1
Steward, Joseph.	Steward, Joseph	1
Stafford, John Nathan.	Stafford, John Nathan	1
Spindleshanks, Peter.	Spindleshanks, Peter	1
Rowe, Theophilus.	Rowe, Theophilus	1
Perry, R.	Perry, R	1
Hoyland, Jonathan.	Hoyland, Jonathan	1
Logan, Sheldon.	Logan, Sheldon	1
Livermore, Daniel.	Livermore, Daniel	1
Lindsay, Opie.	Lindsay, Opie	1
Lidenius, John Abraham.	Lidenius, John Abraham	1
Liddel, John.	Liddel, John	1
Low, John.	Low, John	1
Lover of true piety, in opposition to enthusiasm.	Lover Of True Piety, In Opposition To Enthusiasm	1
Lover of true English liberty.	Lover Of True English Liberty	1
Reed, Jesse.	Reed, Jesse	1
Grant, Thomas.	Grant, Thomas	1
Love, Charles.	Love, Charles	1
Delaire, Jas.	Delaire, Jas	1
Cruse, Englehart.	Cruse, Englehart	1
Croucher, Richard D.	Croucher, Richard D	1
Servetus, Mordecai.	Servetus, Mordecai	1
Morton, Ebenezer.	Morton, Ebenezer	1
Turner, Thomas.	Turner, Thomas	1
Warner, G. J.	Warner, G. J	1
Marcellus.	Marcellus	1
Babcock, Samuel.	Babcock, Samuel	1
Gentleman in Boston.	Gentleman In Boston	1
Lent, Adolph C.	Lent, Adolph C	1
Lee, Samuel H. P.	Lee, Samuel H. P	1
Collins, Alexander.	Collins, Alexander	1
Coley, Simeon.	Coley, Simeon	1
Constant, Joseph.	Constant, Joseph	1
Lawrence, Effingham.	Lawrence, Effingham	1
Lawrance, John.	Lawrance, John	1
Launy, David Frederick.	Launy, David Frederick	1
Child, William.	Child, William	1
Koffler, John Frederick.	Koffler, John Frederick	1
Kennedy, Robert.	Kennedy, Robert	1
Dana, George.	Dana, George	1
Jenks, William.	Jenks, William	1
Leertouwer, D.	Leertouwer, D	1
Lee, Arthur, 1740-1792.	Lee, Arthur -	1
Eberhardi, Caspar.	Eberhardi, Caspar	1
Joyce Junior.	Joyce Junior	1
Hubley, A.	Hubley, A	1
Jones, Ira.	Jones, Ira	1
Johnson, Gershom.	Johnson, Gershom	1
Jenkins, Obadiah.	Jenkins, Obadiah	1
Jenkins, Griffin.	Jenkins, Griffin	1
James, Robert.	James, Robert	1
Clifton, Alice.	Clifton, Alice	1
Shepherd, E.	Shepherd, E	1
Claggett, William.	Claggett, William	1
Cincinnatus, Lucius Quintius.	Cincinnatus, Lucius Quintius	1
Chamberlain, Richard.	Chamberlain, Richard	1
Centinel.	Centinel	1
Celadon.	Celadon	1
Cebra, James.	Cebra, James	1
Carter, George.	Carter, George	1
Carson, James.	Carson, James	1
Cochran, James.	Cochran, James	1
Jackson, J.	Jackson, J	1
Jack, Robert.	Jack, Robert	1
Ives, John H.	Ives, John H	1
Israel, Frederick.	Israel, Frederick	1
Ish, Christian.	Ish, Christian	1
Hyde, Dana.	Hyde, Dana	1
Weylie, John V.	Weylie, John V	1
West, Benjamin.	West, Benjamin	1
Wells, Elizabeth.	Wells, Elizabeth	1
Weiss, Jacob.	Weiss, Jacob	1
Weidman, John.	Weidman, John	1
Ditto.	Ditto	1
Adderly, Thomas.	Adderly, Thomas	1
Wag, Andrew.	Wag, Andrew	1
Porcupine, Peter.	Porcupine, Peter	1
Buchanan, Archibald.	Buchanan, Archibald	1
Farnham, Benjamin.	Farnham, Benjamin	1
Aber, Israel.	Aber, Israel	1
Caine, Henrietta Maria.	Caine, Henrietta Maria	1
Rutgers, Harmon G.	Rutgers, Harmon G	1
Webbe, John.	Webbe, John	1
Walling, William.	Walling, William	1
Langdon, John.	Langdon, John	1
Tullius.	Tullius	1
Watson, Charles C.	Watson, Charles C	1
Washington.	Washington	1
Warden, Hugh.	Warden, Hugh	1
Cole, Nathan.	Cole, Nathan	1
Ward, Joseph.	Ward, Joseph	1
Wanton, Joseph.	Wanton, Joseph	1
Walker, James L.	Walker, James L	1
Walker, James.	Walker, James	1
Walden, Isaac.	Walden, Isaac	1
Sonmans, Peter.	Sonmans, Peter	1
Cobby, John.	Cobby, John	1
Raguet, Claudius Paul.	Raguet, Claudius Paul	1
Vaux, G.	Vaux, G	1
Fletcher, Andrew.	Fletcher, Andrew	1
Waddell, William.	Waddell, William	1
Henderson, Thomas Frisby.	Henderson, Thomas Frisby	1
Henderson, Richard.	Henderson, Richard	1
Carter, John.	Carter, John	1
Bedlow, Henry.	Bedlow, Henry	1
Thurber, Laban.	Thurber, Laban	1
Hedges, Bethiah.	Hedges, Bethiah	1
Lamson, Ebenezer.	Lamson, Ebenezer	1
Martel, Michael.	Martel, Michael	1
Healy, Francis.	Healy, Francis	1
Franks, William.	Franks, William	1
Smith, Grace.	Smith, Grace	1
Hay, James.	Hay, James	1
Turner, George.	Turner, George	1
Bass, Robert.	Bass, Robert	1
Truman, Constant.	Truman, Constant	1
Trueblue, Tom.	Trueblue, Tom	1
Brayton.	Brayton	1
Fielding, Phoebe.	Fielding, Phoebe	1
Blundell, James.	Blundell, James	1
Campbell, James.	Campbell, James	1
Townsend, Walter.	Townsend, Walter	1
Sober citizen.	Sober Citizen	1
Snyder, G. W.	Snyder, G. W	1
Snow, William.	Snow, William	1
Todd, James.	Todd, James	1
Erdmann, Charles.	Erdmann, Charles	1
Harrison, George.	Harrison, George	1
Tatem, William.	Tatem, William	1
Hatterfly, Josiah.	Hatterfly, Josiah	1
Pender, Thomas.	Pender, Thomas	1
Giberne, Isaac William.	Giberne, Isaac William	1
Tenny, Joseph.	Tenny, Joseph	1
Schaffer, David.	Schaffer, David	1
Scaevola.	Scaevola	1
Sawney.	Sawney	1
Tate, James.	Tate, James	1
Sweft, Jirah.	Sweft, Jirah	1
Sackett, Nathaniel.	Sackett, Nathaniel	1
Tillinghast, John.	Tillinghast, John	1
Thurman, Ralph.	Thurman, Ralph	1
Thompson, Abraham.	Thompson, Abraham	1
Cloris, Pedro.	Cloris, Pedro	1
Sutter, Peter.	Sutter, Peter	1
Surgeon of Norfolk, Virginia.	Surgeon Of Norfolk, Virginia	1
Student of Yale-College.	Student Of Yale-college	1
Dennison, David.	Dennison, David	1
Grievous, Peter.	Grievous, Peter	1
Sterling, William A.	Sterling, William A	1
Scourgequack, Timothy.	Scourgequack, Timothy	1
Scourge, Humphrey.	Scourge, Humphrey	1
Smith, Francis.	Smith, Francis	1
Antidespot.	Antidespot	1
Heins, Hinrich Andreas.	Heins, Hinrich Andreas	1
Bond, Benjamin.	Bond, Benjamin	1
Simson, John.	Simson, John	1
Roscommon.	Roscommon	1
Smith, Devereux.	Smith, Devereux	1
Smith, Abraham L.	Smith, Abraham L	1
Smith.	Smith	1
Skidmore, John J.	Skidmore, John J	1
Sims, Stephen.	Sims, Stephen	1
Simmons, James.	Simmons, James	1
Teutscher Bauers-Mann, in Pensylvanien.	Teutscher Bauers-mann, In Pensylvanien	1
Van Pelt, Peter I.	Van Pelt, Peter I	1
Taylor, Geo.	Taylor, Geo	1
De Gregoire, Maria Theresa.	De Gregoire, Maria Theresa	1
Sidney, Algernon.	Sidney, Algernon	1
Pintard, John Marsden.	Pintard, John Marsden	1
Ellis, Luther.	Ellis, Luther	1
Bowline, Tom.	Bowline, Tom	1
Sasse, Bernhard Heinrich.	Sasse, Bernhard Heinrich	1
Pierson, Josiah G.	Pierson, Josiah G	1
Romeyn, John B.	Romeyn, John B	1
Rodney, Caesar A.	Rodney, Caesar A	1
Robertson, Alexander.	Robertson, Alexander	1
Rakestraw, William.	Rakestraw, William	1
Redick, John.	Redick, John	1
Riggs, Caleb S.	Riggs, Caleb S	1
Ricard, N. X.	Ricard, N. X	1
Frell, Georg.	Frell, Georg	1
Inhabitant of said parish.	Inhabitant Of Said Parish	1
Bartlet, Joseph.	Bartlet, Joseph	1
Clark, Joseph.	Clark, Joseph	1
Batwell, Daniel.	Batwell, Daniel	1
New-town free-holder.	New-town Free-holder	1
Raymond, Gershom.	Raymond, Gershom	1
Ravara, Joseph.	Ravara, Joseph	1
Rathbone, Reuben.	Rathbone, Reuben	1
Nugent, H. P.	Nugent, H. P	1
Harding, Ralph.	Harding, Ralph	1
Perkins, Daniel.	Perkins, Daniel	1
Fletcher, William.	Fletcher, William	1
Burroughs, Josiah.	Burroughs, Josiah	1
Fleming, Joseph H.	Fleming, Joseph H	1
Woodruff, Merit N.	Woodruff, Merit N	1
Allen, Israel.	Allen, Israel	1
Beeman, Anna.	Beeman, Anna	1
Wells, Amos.	Wells, Amos	1
Wigglesworth, A.	Wigglesworth, A	1
Whitefield, Nathaniel.	Whitefield, Nathaniel	1
Cobb, William.	Cobb, William	1
Develope, Titus.	Develope, Titus	1
Farmer, Dick.	Farmer, Dick	1
Farmer, (and once a grand juror) of Orange County.	Farmer, And Once A Grand Juror) Of Orange County	1
Mason, Mary.	Mason, Mary	1
Martin, Daniel.	Martin, Daniel	1
Freebetter, Daniel.	Freebetter, Daniel	1
Fraunces, Andrew G.	Fraunces, Andrew G	1
Niles, Sands.	Niles, Sands	1
Niles, Aaron.	Niles, Aaron	1
Marschalk, Andrew.	Marschalk, Andrew	1
Markland, J.	Markland, J	1
Fountaine, James Maury.	Fountaine, James Maury	1
Foster, Nathaniel.	Foster, Nathaniel	1
Fleeming, John.	Fleeming, John	1
Murray, Mary Lindley.	Murray, Mary Lindley	1
Fast friend.	Fast Friend	1
Evertson, Nicholas.	Evertson, Nicholas	1
Finley, Robert W.	Finley, Robert W	1
Ferne, Charles.	Ferne, Charles	1
Nazro, John.	Nazro, John	1
Nathan, John.	Nathan, John	1
Hammon, Briton.	Hammon, Briton	1
Carle, John I.	Carle, John I	1
Morse, William.	Morse, William	1
Emery, T. J.	Emery, T. J	1
Ellis, Benjamin.	Ellis, Benjamin	1
Evitt, William.	Evitt, William	1
Everett, Charles.	Everett, Charles	1
Morris, Morris.	Morris, 	1
Esten, Cornelius.	Esten, Cornelius	1
Morhouse, A.	Morhouse, A	1
Wake, Baldwin.	Wake, Baldwin	1
White-oak (Writer.	White-oak Writer	1
Mixer, Elisabeth.	Mixer, Elisabeth	1
Moorhead, Sarah Parsons.	Moorhead, Sarah Parsons	1
Moore, Thomas.	Moore, Thomas	1
Moody, Thomas.	Moody, Thomas	1
Eddis, Joseph.	Eddis, Joseph	1
Duyckinck, Christopher.	Duyckinck, Christopher	1
Hamlin, Amos.	Hamlin, Amos	1
Hallett, Jacob.	Hallett, Jacob	1
Dutch man.	Dutch Man	1
Adgate, Matthew.	Adgate, Matthew	1
Cozens, William R.	Cozens, William R	1
Ambrose, Samuel.	Ambrose, Samuel	1
Panca, Sancho.	Panca, Sancho	1
Disborough, Henry.	Disborough, Henry	1
Miller, Samuel.	Miller, Samuel	1
Micklejohn, George.	Micklejohn, George	1
Meyers, Simon.	Meyers, Simon	1
Durham, Ebenezer.	Durham, Ebenezer	1
Mare, J.	Mare, J	1
Marcus Junius.	Marcus Junius	1
Drummond, Evan.	Drummond, Evan	1
Shepherd, Job.	Shepherd, Job	1
Maylem, Ann.	Maylem, Ann	1
Brutus, Marcus.	Brutus, Marcus	1
Percy, John.	Percy, John	1
Philo Dramatis.	Philo Dramatis	1
Bourke, Michael.	Bourke, Michael	1
Weeks, Levi.	Weeks, Levi	1
Kamper, Peter.	Kamper, Peter	1
Jenks, Joseph.	Jenks, Joseph	1
Ferris, Ebenezer.	Ferris, Ebenezer	1
Noble, William.	Noble, William	1
Galerm, Jean Baptiste.	Galerm, Jean Baptiste	1
Goldsborough, Charles W.	Goldsborough, Charles W	1
Thompson, Thomas W.	Thompson, Thomas W	1
Thacher, Samuel.	Thacher, Samuel	1
Lewis, D. W.	Lewis, D. W	1
Farnsworth, H.	Farnsworth, H	1
Sparhawk, Thomas S.	Sparhawk, Thomas S	1
Stewart, Jesse.	Stewart, Jesse	1
Richard, Andrew.	Richard, Andrew	1
Brodbeck, Christian.	Brodbeck, Christian	1
McWhorter, Alexander C.	Mcwhorter, Alexander C	1
Macpherson, Mary Ann.	Macpherson, Mary Ann	1
M'Knight, Robert.	M'knight, Robert	1
McKeehan, David.	Mckeehan, David	1
Mackay, Fitzhugh.	Mackay, Fitzhugh	1
Ziguerer, Christian.	Ziguerer, Christian	1
Myseras, Lambrecht.	Myseras, Lambrecht	1
Schroeder, Johann Georg.	Schroeder, Johann Georg	1
Römeling, Christian Anton.	Römeling, Christian Anton	1
Frantzen, Michael.	Frantzen, Michael	1
Möller, Heinrich.	Möller, Heinrich	1
Pomp, N.	Pomp, N	1
Frummann, Hans.	Frummann, Hans	1
Freeman, Mylo.	Freeman, Mylo	1
M'Donald, Alexander.	M'donald, Alexander	1
Old Trusty.	Old Trusty	1
Trent, Joseph.	Trent, Joseph	1
May, Alexander.	May, Alexander	1
Seip, Frederic.	Seip, Frederic	1
Rousseau, John Baptiste Clement.	Rousseau, John Baptiste Clement	1
Sawyer, Matthias E.	Sawyer, Matthias E	1
Reiche, Charles Christopher.	Reiche, Charles Christopher	1
Lydekker, Gerrit.	Lydekker, Gerrit	1
V., Mary V.	V., Mary V	1
Vallette, Elie.	Vallette, Elie	1
Lendrum, John.	Lendrum, John	1
Maxwell, John.	Maxwell, John	1
Mather, James.	Mather, James	1
Lover of good men, however vilified and abused.	Lover Of Good Men, However Vilified And Abused	1
Otto, Johann Henrich.	Otto, Johann Henrich	1
Padley, Benjamina .	Padley, Benjamina	1
Cozine, John.	Cozine, John	1
Troll, Wilhelm.	Troll, Wilhelm	1
Reinhold, George Christopher.	Reinhold, George Christopher	1
Moyer, John.	Moyer, John	1
Hasenclever, Francis.	Hasenclever, Francis	1
Lochner, Christoph.	Lochner, Christoph	1
Farny, Peter.	Farny, Peter	1
Hartmann, Henrich.	Hartmann, Henrich	1
Frühauf, Daniel.	Frühauf, Daniel	1
Wister, Johannes.	Wister, Johannes	1
Baynon, Eliam.	Baynon, Eliam	1
Child, Nathan-B.	Child, Nathan-b	1
Geyer, Andreas.	Geyer, Andreas	1
Bruff, Charles Oliver.	Bruff, Charles Oliver	1
Master, Legh.	Master, Legh	1
Brown, James.	Brown, James	1
Bringhurst, Joseph.	Bringhurst, Joseph	1
MacKercher, Daniel.	Mackercher, Daniel	1
Brown, Elijah.	Brown, Elijah	1
New-England man.	New-england Man	1
Ackerman.	Ackerman	1
Cincinnatus, L. Quincius.	Cincinnatus, L. Quincius	1
Leigh, Robert.	Leigh, Robert	1
Cole, Edward.	Cole, Edward	1
Enslin, Georg Ernst.	Enslin, Georg Ernst	1
Briggs, Enos.	Briggs, Enos	1
Brevoort, Henry.	Brevoort, Henry	1
Campbell, John P.	Campbell, John P	1
Young lady, who was late a resident in that unhappy town.	Young Lady, Who Was Late A Resident In That Unhappy Town	1
Hunter, William.	Hunter, William	1
Woolverton, Charles.	Woolverton, Charles	1
Field, Margaret.	Field, Margaret	1
Bridger, John.	Bridger, John	1
Briant, Timothy.	Briant, Timothy	1
Bostwick, Nuel.	Bostwick, Nuel	1
Foushee, John H.	Foushee, John H	1
Laws, John.	Laws, John	1
Kunckler, Sebastian.	Kunckler, Sebastian	1
Hahn, John.	Hahn, John	1
Williamson, Matthias H.	Williamson, Matthias H	1
Bellinger, John Skottowe.	Bellinger, John Skottowe	1
Chisolm, Robert.	Chisolm, Robert	1
Stokes, William.	Stokes, William	1
Verplanck, Isaac.	Verplanck, Isaac	1
Rose, Henry.	Rose, Henry	1
Chalwill, William G.	Chalwill, William G	1
Newnan, John.	Newnan, John	1
Bond, Thomas.	Bond, Thomas	1
Bogardus, Jacob.	Bogardus, Jacob	1
Woodhouse, William.	Woodhouse, William	1
Otto, John C.	Otto, John C	1
King, Robert J.	King, Robert J	1
Black, Robert.	Black, Robert	1
Wily, John.	Wily, John	1
Butler, Anthony.	Butler, Anthony	1
Ballard, Benjamin.	Ballard, Benjamin	1
Churchill, Elizabeth Harlow.	Churchill, Elizabeth Harlow	1
Butcher, Zachary.	Butcher, Zachary	1
Montague, John.	Montague, John	1
Burwell, William A.	Burwell, William A	1
Wilson, Goodridge.	Wilson, Goodridge	1
Willis, John.	Willis, John	1
Watts, Washington.	Watts, Washington	1
Burrell, William.	Burrell, William	1
Walter, John.	Walter, John	1
Wilkins, Joseph.	Wilkins, Joseph	1
Eacker, George I.	Eacker, George I	1
Johnson, John I.	Johnson, John I	1
Bradford, Cornelius.	Bradford, Cornelius	1
Du Monceau, Alexis.	Du Monceau, Alexis	1
Bowling, Jack.	Bowling, Jack	1
Clarke, James.	Clarke, James	1
Bowen, Mary.	Bowen, Mary	1
Rider.	Rider	1
Bourk, Thomas.	Bourk, Thomas	1
Servis, Peter.	Servis, Peter	1
Beach, Jesse.	Beach, Jesse	1
Brown, Elisha.	Brown, Elisha	1
Bordes, J. Marie de.	Bordes, J. Marie De	1
Reuter, Friedrich Caesar.	Reuter, Friedrich Caesar	1
Bolton, James.	Bolton, James	1
Seeger, Gottlieb.	Seeger, Gottlieb	1
Gueldin, Samuel.	Gueldin, Samuel	1
Schneeberger, Andrew.	Schneeberger, Andrew	1
Campbell, Ann.	Campbell, Ann	1
Blyth, Joseph.	Blyth, Joseph	1
Le Guen, Louis.	Le Guen, Louis	1
Lilly, William.	Lilly, William	1
Verity, Paul.	Verity, Paul	1
Hendrickson, Daniel.	Hendrickson, Daniel	1
Vansant, John.	Vansant, John	1
Vandelure, John.	Vandelure, John	1
Van Vleck, Abraham H.	Van Vleck, Abraham H	1
M'Lane, Duncan.	M'lane, Duncan	1
Barkley, Andrew.	Barkley, Andrew	1
Hoornbeek, Jacob.	Hoornbeek, Jacob	1
Wigwagg, Timothy.	Wigwagg, Timothy	1
Whiting, Samuel.	Whiting, Samuel	1
Bascom, Ezekiel L.	Bascom, Ezekiel L	1
Bandot, Seraphin.	Bandot, Seraphin	1
Buffin, John.	Buffin, John	1
Haeghoort, Gerard.	Haeghoort, Gerard	1
Buckner, Samuel.	Buckner, Samuel	1
Abel, Thomas.	Abel, Thomas	1
Johnson, John.	Johnson, John	1
Wante, Charles Etienne Pierre.	Wante, Charles Etienne Pierre	1
Back settler.	Back Settler	1
Venema, Pieter.	Venema, Pieter	1
Watkins, Robert.	Watkins, Robert	1
Watkins, John W.	Watkins, John W	1
Austin, Samuel.	Austin, Samuel	1
Wheelwright, Timothy.	Wheelwright, Timothy	1
Pinkham, Paul.	Pinkham, Paul	1
Blakeslee, Enos.	Blakeslee, Enos	1
Harrison, Francis.	Harrison, Francis	1
White, Henry.	White, Henry	1
White, Daniel.	White, Daniel	1
Blair, Thomas.	Blair, Thomas	1
Tweedy, John.	Tweedy, John	1
Blair, John D.	Blair, John D	1
Carpenter, Thomas.	Carpenter, Thomas	1
Black.	Black	1
Bird, John.	Bird, John	1
Jewett, Paul.	Jewett, Paul	1
Mitchell, William.	Mitchell, William	1
Columbus, Charley.	Columbus, Charley	1
Morse, James.	Morse, James	1
Derkinderen, James.	Derkinderen, James	1
Hoffman, Christian.	Hoffman, Christian	1
Morgan, James.	Morgan, James	1
American citizen, in whose heart the amor patriae holds the highest place.	American Citizen, In Whose Heart The Amor Patriae Holds The Highest Place	1
Shangar, Marcus.	Shangar, Marcus	1
Ovid Americanus.	Ovid Americanus	1
Tisdall, John.	Tisdall, John	1
Rogers, Naomi.	Rogers, Naomi	1
Miner, John.	Miner, John	1
Randolph.	Randolph	1
Crispianus.	Crispianus	1
Coats, William.	Coats, William	1
Progg, Philip.	Progg, Philip	1
Van Solingen, Henry M.	Van Solingen, Henry M	1
Alpha.	Alpha	1
Cornelison, Abraham.	Cornelison, Abraham	1
Addoms, Jonas Smith.	Addoms, Jonas Smith	1
Abeel, David G.	Abeel, David G	1
Alley, Sarah.	Alley, Sarah	1
Allen, Walter.	Allen, Walter	1
Nelson, D.	Nelson, D	1
Allen, Lucy.	Allen, Lucy	1
Hicks, John B.	Hicks, John B	1
Ludlow, Edmund.	Ludlow, Edmund	1
Allen, James.	Allen, James	1
Crawford, John.	Crawford, John	1
David.	David	1
Davenport, Rufus.	Davenport, Rufus	1
Belknap, Abraham.	Belknap, Abraham	1
Cranch, Robert Garland.	Cranch, Robert Garland	1
Robbins, Ephraim.	Robbins, Ephraim	1
Sarjeant, Thomas.	Sarjeant, Thomas	1
Wells, Richard.	Wells, Richard	1
Simons, Benjamin B.	Simons, Benjamin B	1
Irony, Solomon.	Irony, Solomon	1
Darnall, Henry.	Darnall, Henry	1
Micheau, Paul.	Micheau, Paul	1
Cox, Zachariah.	Cox, Zachariah	1
Cox, Thomas.	Cox, Thomas	1
Farmer, in the state of the Massachusetts-Bay.	Farmer, In The State Of The Massachusetts-bay	1
Flanagan, Christopher.	Flanagan, Christopher	1
Temple ,Samuel	Temple, Samuel	1
Holmes, Elkanah.	Holmes, Elkanah	1
Aethiopian.	Aethiopian	1
Marmajou, Anthony.	Marmajou, Anthony	1
Coe, Daniel.	Coe, Daniel	1
Varnum, Joseph B.	Varnum, Joseph B	1
Moultrie, Alexander.	Moultrie, Alexander	1
Cooper, William.	Cooper, William	1
Humanus.	Humanus	1
Hughlett, William.	Hughlett, William	1
Hughes, James.	Hughes, James	1
Hughes, G.	Hughes, G	1
Hubbard, Eliza.	Hubbard, Eliza	1
Marsh, William.	Marsh, William	1
Calvin, Junius.	Calvin, Junius	1
Hurlburt, Ozias.	Hurlburt, Ozias	1
Hutchins, John Nathan.	Hutchins, John Nathan	1
Melville, Daniel C.	Melville, Daniel C	1
Johnson, Thomas.	Johnson, Thomas	1
Jones, Archibald.	Jones, Archibald	1
Johnson, Ebenezer.	Johnson, Ebenezer	1
Guild, Ebenezer.	Guild, Ebenezer	1
Irwin, Thomas.	Irwin, Thomas	1
Fuser, Lewis Valentine.	Fuser, Lewis Valentine	1
Burgher, John.	Burgher, John	1
Traffick, Ezekiel.	Traffick, Ezekiel	1
Preiss, Johannes.	Preiss, Johannes	1
Harris, Heman.	Harris, Heman	1
Cutting, Asa.	Cutting, Asa	1
Williamson, Benjamin.	Williamson, Benjamin	1
Salenka, Gabriel.	Salenka, Gabriel	1
Nobles, John.	Nobles, John	1
Hollingsworth, H.	Hollingsworth, H	1
Freebetter, Edmund.	Freebetter, Edmund	1
Parks, Daniel.	Parks, Daniel	1
Torrey, John.	Torrey, John	1
Berriman, Jacob M.	Berriman, Jacob M	1
Barker, Francis.	Barker, Francis	1
Ball, Isaac.	Ball, Isaac	1
Ellis, Evan.	Ellis, Evan	1
Hobson, John.	Hobson, John	1
Peirce, Nathanael.	Peirce, Nathanael	1
Fuller, Sylvester.	Fuller, Sylvester	1
Muchall, William.	Muchall, William	1
Sawrey, John.	Sawrey, John	1
Bird, J.	Bird, J	1
Cattling, J.	Cattling, J	1
Golledge, Edward.	Golledge, Edward	1
Clarendon, Thomas.	Clarendon, Thomas	1
[Waters	Waters	1
Chebsey, William.	Chebsey, William	1
O Bryan, Morgan.	O Bryan, Morgan	1
Paterson, Walter.	Paterson, Walter	1
Poynton, Thomas.	Poynton, Thomas	1
Mackanally, Martin.	Mackanally, Martin	1
Mosely, William.	Mosely, William	1
Dalton, Oliver.	Dalton, Oliver	1
Lynch, Owen.	Lynch, Owen	1
Gentleman of Trinity-College, Dublin.	Gentleman Of Trinity-college, Dublin	1
Cl----r, E.	Cl----r, E	1
Garden, David.	Garden, David	1
Paterson, J. W.	Paterson, J. W	1
Dundas, Richard.	Dundas, Richard	1
Nisbet, Jean.	Nisbet, Jean	1
Warren, J.S.	Warren, J.s	1
Birchall, Wm.	Birchall, Wm	1
Hill, L.	Hill, L	1
Ramsden, John.	Ramsden, John	1
Maisiere, Mace de.	Maisiere, Mace De	1
Kerbey, George.	Kerbey, George	1
Oliver, Tho.	Oliver, Tho	1
Nield, Thomas.	Nield, Thomas	1
Nuttall, Elizabeth.	Nuttall, Elizabeth	1
Russ, Harry.	Russ, Harry	1
Shuttle, Tom.	Shuttle, Tom	1
Gentleman, learned in the law.	Gentleman, Learned In The Law	1
Elliot, C.	Elliot, C	1
Wheeler, W.	Wheeler, W	1
Diego, General Don.	Diego, General Don	1
Young gentleman, now at Macclesfield School.	Young Gentleman, Now At Macclesfield School	1
Scheidman, John Henry.	Scheidman, John Henry	1
M'Kenzie, Ronald.	M'kenzie, Ronald	1
Cottle, Grant.	Cottle, Grant	1
Warren, Hugh.	Warren, Hugh	1
Roake, John.	Roake, John	1
Smyth, Walter.	Smyth, Walter	1
Meyran, John.	Meyran, John	1
Gittins, John.	Gittins, John	1
Jeanes, John.	Jeanes, John	1
Mosenau, James.	Mosenau, James	1
Chancelor, Matthew.	Chancelor, Matthew	1
Merry, Marmaduke.	Merry, Marmaduke	1
Grainger, Giles.	Grainger, Giles	1
Whatmore, Edward.	Whatmore, Edward	1
Mellanby, Henry.	Mellanby, Henry	1
Tenent, William.	Tenent, William	1
Gardnor, Tho.	Gardnor, Tho	1
Bradley, Langley.	Bradley, Langley	1
Lindsay, Eupham.	Lindsay, Eupham	1
MacColin, Quintin.	Maccolin, Quintin	1
Streit, Friedrich Wilhelm.	Streit, Friedrich Wilhelm	1
Freval, de.	Freval, De	1
Evance, William.	Evance, William	1
Percival, Philip.	Percival, Philip	1
Holburn, Charles.	Holburn, Charles	1
Oliphant, William.	Oliphant, William	1
Popkins, Thomas.	Popkins, Thomas	1
Tunnestrick, Thomas.	Tunnestrick, Thomas	1
Sly, Sally.	Sly, Sally	1
Fitchet, Alexander.	Fitchet, Alexander	1
Law, Isabel.	Law, Isabel	1
McCan, Bernard.	Mccan, Bernard	1
Gentleman in Worcester.	Gentleman In Worcester	1
Funnell, William.	Funnell, William	1
William Smith and Co.	William Smith And Co	1
Selwin, William.	Selwin, William	1
Nisbet, Janet.	Nisbet, Janet	1
Lingley, William.	Lingley, William	1
Glegg, Julian.	Glegg, Julian	1
Darbison, William.	Darbison, William	1
Blenkarne, William.	Blenkarne, William	1
Speakman, Richard.	Speakman, Richard	1
Christopher, Edward.	Christopher, Edward	1
Scribble, Timothy.	Scribble, Timothy	1
Coulson, John Blenkinsop.	Coulson, John Blenkinsop	1
Baynes, Walter.	Baynes, Walter	1
James, W.	James, W	1
Sales, William.	Sales, William	1
Lowder, Thomas.	Lowder, Thomas	1
Dalby, William.	Dalby, William	1
Real barber.	Real Barber	1
Sullivane, Joseph.	Sullivane, Joseph	1
Page, Henry.	Page, Henry	1
Sheridan, Henry Fortich.	Sheridan, Henry Fortich	1
England, William.	England, William	1
Porter, Jasper.	Porter, Jasper	1
Brandy-Port, G.	Brandy-port, G	1
Trott, Thomas.	Trott, Thomas	1
Elton, Rd.	Elton, Rd	1
Hood, Samuel Hood	Hood, Samuel	1
